time,volt,curr,res,rj,smrj,rate,power
152261,0.5575,0.001768632,315.21536299999997,0.0,-0.05218339829559423,-3.3188176289514454e-08,-1.6335900804863145e-07
152357,0.5575,0.001768638,315.214264,-0.0010989999999537758,-0.051969043517918215,-2.1950301045674337e-08,-1.6272482874521022e-07
152446,0.5575,0.001768638,315.214264,-0.0010989999999537758,-0.05177033307641431,-1.1530064427177097e-08,-1.6213688860061778e-07
152544,0.558,0.00177063,315.14209,-0.07327299999997194,-0.051551543967166304,-5.410394358746284e-11,-1.6148949271805686e-07
152633,0.558,0.001770554,315.15560899999997,-0.059753999999998086,-0.05135286168842079,1.0369750928516876e-08,-1.6090155352894506e-07
152722,0.558,0.00177062,315.14386,-0.07150299999995013,-0.05115419243029917,2.0795327857150812e-08,-1.6031361871266902e-07
152811,0.558,0.00177074,315.122498,-0.09286499999996067,-0.0509555359232892,3.122262684231432e-08,-1.5972569022703818e-07
152907,0.558,0.0017708329999999999,315.105957,-0.10940599999997858,-0.05074126871175775,4.247198101365883e-08,-1.5909152916017527e-07
152999,0.5585,0.001771826,315.211578,-0.003784999999993488,-0.05053594255409809,5.325449220371735e-08,-1.5848380181641239e-07
153088,0.5585,0.0017718,315.216187,0.0008240000000228065,-0.05033732381546491,6.368715084796735e-08,-1.5789590250503706e-07
153184,0.5585,0.001771714,315.231506,0.016143000000056418,-0.05012309620690058,7.494228622461861e-08,-1.5726177632400207e-07
153274,0.5585,0.001771709,315.232391,0.0170280000000389,-0.049922269516278525,8.549579531112334e-08,-1.5666729437601997e-07
153363,0.5585,0.001771785,315.21887200000003,0.0035090000000650434,-0.04972368495785941,9.593377491656027e-08,-1.5607942774672542e-07
153454,0.5585,0.00177175,315.22506699999997,0.009703999999999269,-0.04952064842117076,1.0660809639963197e-07,-1.5547835966165011e-07
153552,0.5585,0.0017718789999999999,315.202148,-0.013214999999945576,-0.04930200514024943,1.1810553291304342e-07,-1.5483106407250402e-07
153647,0.5585,0.00177191,315.196625,-0.018737999999984822,-0.04909006578807302,1.2925300013473597e-07,-1.5420359021438186e-07
153746,0.5585,0.001771739,315.22705099999996,0.011687999999992371,-0.0488692133040697,1.4087192212728174e-07,-1.5354970125534094e-07
153846,0.5585,0.00177184,315.209076,-0.006286999999986165,-0.048646140284723825,1.526103701373406e-07,-1.528892104753183e-07
153943,0.559,0.001773786,315.145111,-0.07025199999998222,-0.048429768610906816,1.6399874189294698e-07,-1.5224853611382192e-07
154032,0.559,0.0017739879999999998,315.10925299999997,-0.10611000000000104,-0.04823124930538248,1.7444966594578045e-07,-1.5166070167553408e-07
154128,0.559,0.0017738620000000002,315.131622,-0.08374099999997497,-0.048017123209228484,1.857245033361847e-07,-1.5102663259398766e-07
154217,0.559,0.001773796,315.143341,-0.07202199999994718,-0.04781861635676042,1.9617900694472575e-07,-1.5043879521865199e-07
154306,0.559,0.001773781,315.14599599999997,-0.06936699999999973,-0.047620114467900834,2.0663523260979637e-07,-1.4985095278315745e-07
154407,0.5595,0.001774901,315.22885099999996,0.013487999999995282,-0.04739485338767718,2.1850337244513554e-07,-1.4918384061112373e-07
154503,0.5595,0.001774856,315.23681600000003,0.021453000000065003,-0.04718074791884864,2.2978603637702002e-07,-1.4854973915185273e-07
154592,0.5595,0.00177484,315.23965499999997,0.024292000000002645,-0.04698225697243331,2.402477958417251e-07,-1.4796185615463883e-07
154681,0.5595,0.0017748,315.246765,0.03140200000001414,-0.046783767737283606,2.5071127736295973e-07,-1.4737394943610943e-07
154776,0.5595,0.001774931,315.223511,0.008148000000005595,-0.04657189810873856,2.618820622431652e-07,-1.4674637389809962e-07
154869,0.5595,0.00177491,315.227234,0.011871000000041931,-0.04636448874851201,2.728195732499961e-07,-1.4613196554073726e-07
154967,0.5595,0.001774895,315.229889,0.014526000000046224,-0.04614592697560507,2.843471571663817e-07,-1.4548446287008798e-07
155067,0.5595,0.001774779,315.25048799999996,0.035124999999993634,-0.04592290193129917,2.961121501962945e-07,-1.448236634953662e-07
155165,0.5595,0.001774815,315.24411000000003,0.02874700000006669,-0.04570433317629858,3.07643952618538e-07,-1.441759793175554e-07
155264,0.5595,0.001774861,315.235931,0.020568000000025677,-0.04548352836747721,3.1929554650849304e-07,-1.4352156175103897e-07
155361,0.56,0.0017769729999999998,315.14267,-0.07269299999995837,-0.045267177098562934,3.307138213050562e-07,-1.4288021991142992e-07
155450,0.56,0.001776888,315.15774500000003,-0.057617999999934,-0.04506866162639348,3.411921821686645e-07,-1.4229162878320826e-07
155539,0.56,0.001776939,315.148682,-0.06668099999996002,-0.04487013755064022,3.516722650888024e-07,-1.4170289461978824e-07
155635,0.56,0.0017769679999999999,315.143555,-0.07180799999997589,-0.044655988029840915,3.629785547405686e-07,-1.4106772653101505e-07
155725,0.56,0.001776953,315.14621,-0.0691529999999716,-0.044455210776577964,3.735800209599937e-07,-1.4047172502914124e-07
155815,0.5605,0.001777946,315.25143399999996,0.03607099999999264,-0.044254420285123726,3.8418324815125173e-07,-1.3987556705491136e-07
