time,volt,curr,res,rj,smrj,rate,power
99681,0.305,0.0008315051,366.80471800000004,0.0,-0.19055130467285833,6.409106259884468e-05,-1.3255168719965902e-07
99772,0.3055,0.0008322665,367.06991600000003,0.26519799999999805,-0.18952052439628692,6.374287127550748e-05,-1.3181975181258043e-07
99868,0.3055,0.0008322613,367.07223500000003,0.267516999999998,-0.18842822772492968,6.337645075008744e-05,-1.3104689991656533e-07
99957,0.3055,0.0008324174,367.00338700000003,0.19866899999999532,-0.18741095403900013,6.303757584714689e-05,-1.3032974316544242e-07
100046,0.3055,0.0008322358999999999,367.08340499999997,0.27868699999993396,-0.18638908407532218,6.269949709410818e-05,-1.2961194321361913e-07
100135,0.3055,0.0008322513000000001,367.07662999999997,0.2719119999999293,-0.18536246744356882,6.23622144909713e-05,-1.2889349688221855e-07
100233,0.306,0.0008342274,366.806458,0.0017399999999838656,-0.1842263565221765,6.199174564322361e-05,-1.281016550405291e-07
100322,0.306,0.0008340919,366.866028,0.06130999999993492,-0.18318924584262716,6.165613584943101e-05,-1.2738186772248084e-07
100411,0.306,0.0008339204,366.941498,0.13677999999998747,-0.18214687720055703,6.132132220554025e-05,-1.2666145700681302e-07
100500,0.306,0.0008339008999999999,366.950073,0.14535499999993817,-0.1810990698950841,6.098730471155132e-05,-1.259404331360534e-07
100594,0.306,0.0008338192,366.986023,0.1813049999999521,-0.17998628210367593,6.0635386687386977e-05,-1.2517824901444193e-07
100685,0.306,0.0008341622,366.835144,0.030425999999977194,-0.17890280809716586,6.029554614328142e-05,-1.2443976449636847e-07
100776,0.306,0.000834207,366.81543,0.010711999999955424,-0.17781300922063212,5.995653793314091e-05,-1.2370068040937664e-07
100866,0.306,0.0008342273,366.806488,0.0017699999999649663,-0.17672873670911643,5.9622073752377035e-05,-1.229691450608311e-07
100961,0.306,0.0008345253,366.675537,-0.12918100000001687,-0.1755770062232226,5.926991147116913e-05,-1.2219637047305674e-07
101051,0.306,0.0008345452000000001,366.666779,-0.13793900000001713,-0.17447881232803744,5.893712080332856e-05,-1.214637219565903e-07
101141,0.3065,0.0008365164,366.40045200000003,-0.4042660000000069,-0.17337358418848142,5.860514427691014e-05,-1.2073056376400858e-07
101244,0.3065,0.0008365375,366.39120499999996,-0.41351300000007996,-0.17210001997388663,5.82262146174986e-05,-1.198909086665779e-07
101333,0.3065,0.0008363055,366.492859,-0.31185900000002675,-0.17099205752698088,5.78996487287706e-05,-1.1916489162382497e-07
101424,0.3065,0.0008364966,366.409119,-0.3955990000000611,-0.1698519719072559,5.756656746818331e-05,-1.1842210901927709e-07
101513,0.3065,0.0008364416,366.433228,-0.37149000000005117,-0.16872984615130965,5.724161177026801e-05,-1.1769522571866273e-07
101612,0.307,0.0008371777000000001,366.708313,-0.09640500000006114,-0.16747335555140153,5.688107955421634e-05,-1.1688619075719348e-07
101700,0.307,0.0008372275,366.68649300000004,-0.11822499999999536,-0.16634912337384017,5.656143348014838e-05,-1.1616663477770757e-07
101789,0.307,0.0008371978,366.699493,-0.10522500000001855,-0.16520509570418315,5.6238946741479205e-05,-1.1543850900363598e-07
101879,0.307,0.0008373638000000001,366.626801,-0.1779170000000363,-0.16404114508162027,5.5913646174722384e-05,-1.1470178996326999e-07
