DELAY (SEC) 0.000 ; RAMP (V) 0.0005 ; MAX VOLT (V) 3.00 ; RAMP RESISTANCE TOLERANCE (low R) (float %) 0.030 ; RAMP RESISTANCE TOLERANCE (low-med R) (float %) 0.040 ; RAMP RESISTANCE TOLERANCE (med-high R) (float %) 0.060 ; RAMP RESISTANCE TOLERANCE (high R) (float %) 10000000.000 ; TARGET RESISTANCE (Ohms) 1000.000000000 ; TARGET RESISTANCE TOLERANCE (float %) 0.001 ; RAMP DOWN (V) 0.200 ; NUM CONSEC HITS (low R) 3 ; NUM CONSEC HITS (low-med R) 4 ;  NUM CONSEC HITS (med-high R) 6 ; NUM CONSEC HITS (high R) 100000 ; NUM CONSEC NDR (low R) 3 ; NUM CONSEC HITS (low-med R) 4 ; NUM CONSEC HITS (med-high R) 6 ; NUM CONSEC NDR (high R) 10000000 ; LOW/LOW-MED SWITCH RESISTANCE (ohms) 75.000000000 ; LOW-MED/MED-HIGH SWITCH RESISTANCE (ohms) 200.000000000 ; MED-HIGH/HIGH SWITCH RESISTANCE (ohms) 400.000000000 ;  INTEGRATION TIME (PLC) 1 ; RAMPDOWN DWELL (msec/mV) 0001 ; TEMPERATURE (K) 298.0000 
 voltage,current,resistance 
+1.205000E+00,+2.727357E-03,441.819702
+1.205000E+00,+2.727177E-03,441.848846
+1.205000E+00,+2.727126E-03,441.857117
+1.205000E+00,+2.726915E-03,441.891296
+1.205000E+00,+2.727469E-03,441.801575
+1.205000E+00,+2.727348E-03,441.821167
+1.205000E+00,+2.725350E-03,442.145081
+1.205000E+00,+2.725162E-03,442.175537
+1.205000E+00,+2.724771E-03,442.239014
+1.205000E+00,+2.724064E-03,442.353790
+1.205000E+00,+2.723904E-03,442.379761
+1.205000E+00,+2.724287E-03,442.317566
+1.205000E+00,+2.723450E-03,442.453522
+1.205000E+00,+2.723440E-03,442.455139
+1.205000E+00,+2.723223E-03,442.490387
+1.205000E+00,+2.723176E-03,442.498047
+1.205000E+00,+2.722844E-03,442.552002
+1.205000E+00,+2.722684E-03,442.578003
+1.205000E+00,+2.721897E-03,442.705963
+1.205000E+00,+2.721771E-03,442.726471
+1.205000E+00,+2.721639E-03,442.747955
+1.205000E+00,+2.722224E-03,442.652802
+1.205000E+00,+2.722093E-03,442.674103
+1.205000E+00,+2.722315E-03,442.638000
+1.205000E+00,+2.722098E-03,442.673279
+1.205000E+00,+2.722048E-03,442.681427
+1.205000E+00,+2.721442E-03,442.779999
+1.205000E+00,+2.720828E-03,442.879913
+1.205000E+00,+2.720791E-03,442.885925
+1.205000E+00,+2.720796E-03,442.885101
+1.205000E+00,+2.720647E-03,442.909363
+1.205000E+00,+2.721024E-03,442.847992
+1.205000E+00,+2.720374E-03,442.953827
+1.205000E+00,+2.720181E-03,442.985260
+1.205000E+00,+2.720132E-03,442.993225
+1.205000E+00,+2.719713E-03,443.061493
+1.205000E+00,+2.719122E-03,443.157776
+1.205000E+00,+2.718326E-03,443.287537
+1.205000E+00,+2.718175E-03,443.312164
+1.205000E+00,+2.717706E-03,443.388672
+1.205000E+00,+2.717464E-03,443.428162
+1.205000E+00,+2.716882E-03,443.523163
+1.205000E+00,+2.717065E-03,443.493286
+1.205000E+00,+2.716202E-03,443.634155
+1.205000E+00,+2.716077E-03,443.654602
+1.205000E+00,+2.715527E-03,443.744446
+1.205000E+00,+2.715566E-03,443.738098
+1.205000E+00,+2.714483E-03,443.915100
+1.205000E+00,+2.714792E-03,443.864594
+1.205000E+00,+2.714439E-03,443.922302
+1.205000E+00,+2.713895E-03,444.011322
+1.205000E+00,+2.713748E-03,444.035339
+1.205000E+00,+2.713296E-03,444.109314
+1.205000E+00,+2.713253E-03,444.116364
+1.205000E+00,+2.713047E-03,444.150085
+1.205000E+00,+2.712327E-03,444.267975
+1.205000E+00,+2.711847E-03,444.346619
+1.205000E+00,+2.711842E-03,444.347412
+1.205000E+00,+2.711817E-03,444.351532
+1.205000E+00,+2.711877E-03,444.341705
+1.205000E+00,+2.711549E-03,444.395477
+1.205000E+00,+2.711250E-03,444.444458
+1.205000E+00,+2.711080E-03,444.472321
+1.205000E+00,+2.710830E-03,444.513336
+1.205000E+00,+2.710691E-03,444.536133
+1.205000E+00,+2.710439E-03,444.577454
+1.205000E+00,+2.709899E-03,444.666016
+1.205000E+00,+2.709784E-03,444.684906
+1.205000E+00,+2.709449E-03,444.739868
+1.205000E+00,+2.708469E-03,444.900787
+1.205000E+00,+2.707737E-03,445.021088
+1.205000E+00,+2.707465E-03,445.065765
+1.205000E+00,+2.707597E-03,445.044067
+1.205000E+00,+2.707718E-03,445.024200
+1.205000E+00,+2.706976E-03,445.146210
+1.205000E+00,+2.707194E-03,445.110321
+1.205000E+00,+2.706339E-03,445.250977
+1.205000E+00,+2.706628E-03,445.203400
+1.205000E+00,+2.705867E-03,445.328644
+1.205000E+00,+2.705120E-03,445.451599
+1.205000E+00,+2.705690E-03,445.357758
+1.205000E+00,+2.704853E-03,445.495575
+1.205000E+00,+2.703762E-03,445.675354
+1.205000E+00,+2.703789E-03,445.670898
+1.205000E+00,+2.702849E-03,445.825897
+1.205000E+00,+2.702831E-03,445.828857
+1.205000E+00,+2.701672E-03,446.020111
+1.205000E+00,+2.702125E-03,445.945343
+1.205000E+00,+2.701813E-03,445.996857
+1.205000E+00,+2.701117E-03,446.111755
+1.205000E+00,+2.700568E-03,446.202454
+1.205000E+00,+2.700814E-03,446.161804
+1.205000E+00,+2.699187E-03,446.430725
+1.205000E+00,+2.699235E-03,446.422791
+1.205000E+00,+2.698454E-03,446.552002
+1.205000E+00,+2.698294E-03,446.578491
+1.205000E+00,+2.698084E-03,446.613220
+1.205000E+00,+2.697401E-03,446.726318
+1.205000E+00,+2.696624E-03,446.855042
+1.205000E+00,+2.696162E-03,446.931610
+1.205000E+00,+2.695740E-03,447.001587
+1.205000E+00,+2.695388E-03,447.059967
+1.205000E+00,+2.695195E-03,447.091980
+1.205000E+00,+2.694530E-03,447.202332
+1.205000E+00,+2.693905E-03,447.306061
+1.205000E+00,+2.691570E-03,447.694122
+1.205000E+00,+2.692580E-03,447.526184
+1.205000E+00,+2.692043E-03,447.615448
+1.205000E+00,+2.691406E-03,447.721375
+1.205000E+00,+2.690769E-03,447.827393
+1.205000E+00,+2.690594E-03,447.856506
+1.205000E+00,+2.690104E-03,447.938080
+1.205000E+00,+2.688881E-03,448.141815
+1.205000E+00,+2.688528E-03,448.200653
+1.205000E+00,+2.687245E-03,448.414673
+1.205000E+00,+2.687366E-03,448.394470
+1.205000E+00,+2.686584E-03,448.524994
+1.205000E+00,+2.685081E-03,448.776062
+1.205000E+00,+2.684692E-03,448.841095
+1.205000E+00,+2.683781E-03,448.993408
+1.205000E+00,+2.683491E-03,449.041962
+1.205000E+00,+2.683653E-03,449.014832
+1.205000E+00,+2.682813E-03,449.155426
+1.205000E+00,+2.680473E-03,449.547546
+1.205000E+00,+2.680798E-03,449.493042
+1.205000E+00,+2.680377E-03,449.563629
+1.205000E+00,+2.678304E-03,449.911591
+1.205000E+00,+2.677968E-03,449.968048
+1.205000E+00,+2.677403E-03,450.063019
+1.205000E+00,+2.676515E-03,450.212341
+1.205000E+00,+2.675665E-03,450.355347
+1.205000E+00,+2.675885E-03,450.318298
+1.205000E+00,+2.675778E-03,450.336334
+1.205000E+00,+2.675430E-03,450.394928
+1.205000E+00,+2.674488E-03,450.553558
+1.205000E+00,+2.673900E-03,450.652618
+1.205000E+00,+2.673973E-03,450.640289
+1.205000E+00,+2.673232E-03,450.765228
+1.205000E+00,+2.672240E-03,450.932587
+1.205000E+00,+2.672290E-03,450.924133
+1.205000E+00,+2.670701E-03,451.192444
+1.205000E+00,+2.668105E-03,451.631409
+1.205000E+00,+2.667014E-03,451.816162
+1.205000E+00,+2.665966E-03,451.993774
+1.205000E+00,+2.665361E-03,452.096375
+1.205000E+00,+2.662839E-03,452.524567
+1.205000E+00,+2.662936E-03,452.508087
+1.205000E+00,+2.662098E-03,452.650513
+1.205000E+00,+2.661449E-03,452.760925
+1.205000E+00,+2.660077E-03,452.994415
+1.205000E+00,+2.659270E-03,453.131866
+1.205000E+00,+2.657378E-03,453.454498
+1.205000E+00,+2.656616E-03,453.584564
+1.205000E+00,+2.655514E-03,453.772797
+1.205000E+00,+2.655042E-03,453.853455
+1.205000E+00,+2.653602E-03,454.099762
+1.205000E+00,+2.653632E-03,454.094604
+1.205000E+00,+2.652190E-03,454.341522
+1.205000E+00,+2.651308E-03,454.492676
+1.205000E+00,+2.651182E-03,454.514252
+1.205000E+00,+2.650245E-03,454.674957
+1.205000E+00,+2.650196E-03,454.683380
+1.205000E+00,+2.649979E-03,454.720612
+1.205000E+00,+2.649063E-03,454.877838
+1.205000E+00,+2.648600E-03,454.957367
+1.205000E+00,+2.647819E-03,455.091553
+1.205000E+00,+2.647828E-03,455.089996
+1.205000E+00,+2.648045E-03,455.052704
+1.205000E+00,+2.646462E-03,455.324890
+1.205000E+00,+2.644703E-03,455.627747
+1.205000E+00,+2.642924E-03,455.934448
+1.205000E+00,+2.643322E-03,455.865753
+1.205000E+00,+2.643031E-03,455.915955
+1.205000E+00,+2.641937E-03,456.104767
+1.205000E+00,+2.641138E-03,456.242767
+1.205000E+00,+2.639988E-03,456.441498
+1.205000E+00,+2.639190E-03,456.579498
+1.205000E+00,+2.638636E-03,456.675385
+1.205000E+00,+2.637491E-03,456.873596
+1.205000E+00,+2.636035E-03,457.125977
+1.205000E+00,+2.634350E-03,457.418365
+1.205000E+00,+2.633350E-03,457.592072
+1.205000E+00,+2.632197E-03,457.792511
+1.205000E+00,+2.630257E-03,458.130157
+1.205000E+00,+2.628425E-03,458.449493
+1.205000E+00,+2.627487E-03,458.613129
+1.205000E+00,+2.626450E-03,458.794189
+1.205000E+00,+2.624846E-03,459.074554
+1.205000E+00,+2.624403E-03,459.152069
+1.205000E+00,+2.623473E-03,459.314819
+1.205000E+00,+2.623649E-03,459.283997
+1.205000E+00,+2.622554E-03,459.475769
+1.205000E+00,+2.621960E-03,459.579895
+1.205000E+00,+2.620982E-03,459.751373
+1.205000E+00,+2.617508E-03,460.361572
+1.205000E+00,+2.615093E-03,460.786682
+1.205000E+00,+2.612315E-03,461.276733
+1.205000E+00,+2.610936E-03,461.520325
+1.205000E+00,+2.609873E-03,461.708313
+1.205000E+00,+2.608160E-03,462.011536
+1.205000E+00,+2.607070E-03,462.204742
+1.205000E+00,+2.608366E-03,461.975037
+1.205000E+00,+2.605643E-03,462.457855
+1.205000E+00,+2.603214E-03,462.889343
+1.205000E+00,+2.601762E-03,463.147675
+1.205000E+00,+2.599243E-03,463.596527
+1.205000E+00,+2.595791E-03,464.213074
+1.205000E+00,+2.593527E-03,464.618256
+1.205000E+00,+2.592171E-03,464.861298
+1.205000E+00,+2.588277E-03,465.560699
+1.205000E+00,+2.584309E-03,466.275513
+1.205000E+00,+2.584032E-03,466.325500
+1.205000E+00,+2.579843E-03,467.082703
+1.205000E+00,+2.577456E-03,467.515289
+1.205000E+00,+2.574228E-03,468.101532
+1.205000E+00,+2.572105E-03,468.487885
+1.205000E+00,+2.565548E-03,469.685242
+1.205000E+00,+2.558180E-03,471.038025
+1.205000E+00,+2.552189E-03,472.143738
+1.205000E+00,+2.546113E-03,473.270447
+1.205000E+00,+2.541403E-03,474.147552
+1.205000E+00,+2.532462E-03,475.821594
+1.205000E+00,+2.526159E-03,477.008789
+1.205000E+00,+2.523441E-03,477.522552
+1.205000E+00,+2.514033E-03,479.309540
+1.205000E+00,+2.503979E-03,481.234070
+1.205000E+00,+2.494958E-03,482.974091
+1.205000E+00,+2.483652E-03,485.172668
+1.205000E+00,+2.468596E-03,488.131744
+1.205000E+00,+2.433842E-03,495.101990
+1.205000E+00,+2.403541E-03,501.343658
+1.205000E+00,+2.359367E-03,510.730225
+1.205000E+00,+2.333438E-03,516.405396
+1.205000E+00,+2.260479E-03,533.072876
+1.205000E+00,+2.222566E-03,542.166138
+1.205000E+00,+2.154483E-03,559.298950
+1.205000E+00,+2.062226E-03,584.320068
+1.205000E+00,+2.042637E-03,589.923767
+1.205000E+00,+1.978043E-03,609.187988
+1.205000E+00,+1.864175E-03,646.398560
+1.205000E+00,+6.283540E-04,1917.708740
