volt,curr,res,time,rj,smrj,rate,power
0.5675,0.001267757,447.64096100000006,1468,0.0,0.014100936812881206,0.00406213617406074,2.2503904176304134e-08
0.5675,0.0012678589999999999,447.60497999999995,1469,-0.03598100000010618,0.01767102260610734,0.004058986724288556,2.824622060638046e-08
0.5675,0.001267844,447.61026,1470,-0.030701000000078693,0.02124084017443893,0.0040558418799706555,3.3988693421693704e-08
0.5675,0.001267717,447.655121,1471,0.014159999999947104,0.02481040339023168,0.004052701641107035,3.973132993290625e-08
0.5675,0.0012676830000000001,447.66711399999997,1472,0.02615299999990839,0.028379729211853787,0.004049566007697698,4.5474137052827395e-08
0.5675,0.0012676710000000002,447.67135599999995,1473,0.03039499999988493,0.03194884567091404,0.004046434979742641,5.1217121334742514e-08
0.5675,0.001267668,447.67242400000003,1474,0.03146299999997382,0.03551779030331901,0.004043308557241866,5.696028900109632e-08
0.5675,0.0012676830000000001,447.66711399999997,1475,0.02615299999990839,0.03908660906713954,0.004040186740195372,6.270364596444516e-08
0.5675,0.0012675969999999999,447.69750999999997,1476,0.05654899999990448,0.04265536010077671,0.004037069528603162,6.844719784466004e-08
0.5675,0.001267542,447.716919,1477,0.07595799999995734,0.04622410802347751,0.004033956922465232,7.419094998921361e-08
0.5675,0.001267562,447.709839,1478,0.06887799999992694,0.049792908837043466,0.004030848921781585,7.993490752561412e-08
0.5675,0.001267688,447.66534400000006,1479,0.024383000000000266,0.05336181694809748,0.004027745526552219,8.567907540948397e-08
0.5675,0.001267536,447.71905499999997,1480,0.07809399999990774,0.056930887285620124,0.004024646736777134,9.142345843238891e-08
0.5675,0.001267698,447.661804,1481,0.020842999999956646,0.06050017619041078,0.004021552552456332,9.716806120435052e-08
0.5675,0.001267678,447.668884,1482,0.027922999999930198,0.06406974177117881,0.004018462973589812,1.0291288820459416e-07
0.5675,0.001267643,447.68127400000003,1483,0.04031299999996918,0.06763964398955764,0.0040153780001775715,1.0865794374082859e-07
0.5675,0.0012675260000000002,447.722595,1484,0.08163399999995136,0.07120994475483743,0.004012297632219615,1.1440323194842266e-07
0.5675,0.001267541,447.71728499999995,1485,0.07632399999988593,0.07478070454830091,0.004009221869715939,1.2014875682280237e-07
0.5675,0.0012675260000000002,447.722595,1486,0.08163399999995136,0.07835197080382282,0.004006150712666544,1.2589452227676507e-07
0.5675,0.001267535,447.71939100000003,1487,0.07842999999996891,0.08192378310121214,0.004003084161071432,1.316405321381769e-07
0.5675,0.001267426,447.757904,1488,0.11694299999993518,0.08549617510629066,0.004000022214930602,1.3738679012935256e-07
0.5675,0.001267482,447.738129,1489,0.09716799999995374,0.08906918625305724,0.003996964874244053,1.431332998363839e-07
0.5675,0.001267379,447.774475,1490,0.13351399999993419,0.09264285505001092,0.003993912139011785,1.488800647044121e-07
0.5675,0.001267435,447.7547,1491,0.11373899999995274,0.09621720650874883,0.0039908640092338,1.5462708794820322e-07
0.5675,0.0012674,447.76709000000005,1492,0.12612899999999172,0.09979226098577093,0.003987820484910096,1.603743724858852e-07
0.5675,0.001267364,447.77978499999995,1493,0.13882399999988593,0.10336803583953272,0.003984781566040674,1.6612192076558285e-07
0.5675,0.00126739,447.77063,1494,0.12966899999992165,0.10694454660408152,0.003981747252625534,1.7186973458765315e-07
0.5675,0.001267264,447.815125,1495,0.17416399999996202,0.11052180728521126,0.003978717544664676,1.776178149028015e-07
0.5675,0.0012672789999999998,447.80981399999996,1496,0.1688529999998991,0.11409983016024139,0.003975692442158098,1.8336616158672453e-07
0.5675,0.00126726,447.816528,1497,0.17556699999994407,0.11767862553889585,0.003972671945105803,1.891147734032318e-07
0.5675,0.001267365,447.779449,1498,0.13848799999993844,0.12125820147514707,0.0039696560535077904,1.9486364814280082e-07
0.5675,0.001267295,447.80419900000004,1499,0.16323799999997846,0.1248385629509934,0.003966644767364058,2.0061278334655964e-07
0.5675,0.001267335,447.790039,1500,0.14907799999991767,0.1284197099292132,0.003963638086674608,2.0636217827741715e-07
0.5675,0.001267441,447.75259400000004,1501,0.11163299999998344,0.13200163798516182,0.0039606360114394406,2.1211183882446535e-07
0.5675,0.0012673139999999999,447.79748499999994,1502,0.15652399999987665,0.13558433802238104,0.003957638541658553,2.1786178758055952e-07
0.5675,0.0012672480000000001,447.82080099999996,1503,0.1798399999998992,0.13916779536177312,0.003954645677331949,2.236120829339357e-07
0.5675,0.001267365,447.779449,1504,0.13848799999993844,0.14275198858244,0.003951657418459626,2.2936285137189294e-07
0.5675,0.0012672739999999999,447.811584,1505,0.17062299999992092,0.14633689128686408,0.0039486737650415845,2.351143283616944e-07
0.5675,0.001267264,447.815125,1506,0.17416399999996202,0.14992248106596193,0.003945694717077825,2.4086687050973044e-07
0.5675,0.0012673489999999999,447.785095,1507,0.14413399999995136,0.1535087294731725,0.003942720274568347,2.466355499056244e-07
0.5675,0.0012674,447.76709000000005,1508,0.12612899999999172,0.15709560184387764,0.00393975043751315,2.5240775023644847e-07
0.5675,0.001267284,447.80804400000005,1509,0.167082999999991,0.16068307215934044,0.003936785205912235,2.5818428184514784e-07
0.5675,0.001267123,447.86495999999994,1510,0.22399899999987838,0.16427110110702217,0.0039338245797656025,2.639662147733777e-07
0.5675,0.001267193,447.84020999999996,1511,0.1992489999998952,0.16785960934162064,0.003930868559073252,2.6975488592227745e-07
0.5675,0.001267259,447.81689500000005,1512,0.17593399999998383,0.17144848144588978,0.003927917143835183,2.7555188495035795e-07
0.5675,0.001267289,447.80627400000003,1513,0.16531299999996918,0.175037554832753,0.003924970334051396,2.8135901789159763e-07
0.5675,0.00126736,447.781219,1514,0.14025799999996025,0.1786265966629584,0.003922028129721889,2.87178249150132e-07
0.5675,0.00126736,447.781219,1515,0.14025799999996025,0.18221531932295137,0.0039190905308466644,2.93011625028351e-07
0.5675,0.001267188,447.84198,1516,0.20101899999991701,0.185803339268853,0.003916157537425722,2.9886118468984033e-07
0.5675,0.001267193,447.84020999999996,1517,0.1992489999998952,0.18939013142568759,0.003913229149459061,3.0472886658830146e-07
0.5675,0.0012673139999999999,447.79748499999994,1518,0.15652399999987665,0.19297496717190593,0.003910305366946682,3.1061642030178703e-07
0.5675,0.001267284,447.80804400000005,1519,0.167082999999991,0.19655683061459572,0.003907386189888585,3.1652533341338665e-07
0.5675,0.001267107,447.87063600000005,1520,0.22967499999998608,0.2001343579436936,0.00390447161828477,3.2245678056376073e-07
0.5675,0.0012672739999999999,447.811584,1521,0.17062299999992092,0.20370576005972685,0.003901561652135236,3.284115975011989e-07
0.5675,0.001267229,447.82751500000006,1522,0.186554000000001,0.20726875691032556,0.003898656291439983,3.3439028160106753e-07
0.5675,0.001267294,447.804504,1523,0.16354299999994737,0.2108205824037852,0.0038957555361990126,3.403930138385561e-07
0.5675,0.0012671730000000001,447.84729000000004,1524,0.20632899999998244,0.2143581593520401,0.003892859386412324,3.4641969577584926e-07
0.5675,0.001267088,447.87735,1525,0.23638899999991736,0.2178786142408719,0.0038899678420799178,3.5246999388871354e-07
0.5675,0.001267249,447.820435,1526,0.17947399999991376,0.22138031708694694,0.0038870809032017922,3.5854338468946203e-07
0.5675,0.001267158,447.8526,1527,0.21163899999993419,0.22509974312757738,0.003884198569777948,3.6463919432736087e-07
0.5675,0.001267168,447.84905999999995,1528,0.20809899999989057,0.22881355663597194,0.0038813208418083866,3.7075662924963683e-07
0.5675,0.001267325,447.793579,1529,0.15261799999996128,0.23252144293042845,0.0038784477192931066,3.768947977896205e-07
0.5675,0.00126737,447.777679,1530,0.13671799999991663,0.2362231034978493,0.0038755792022321075,3.830527289329936e-07
0.5675,0.001267128,447.86319000000003,1531,0.22222899999997026,0.23991773329341406,0.0038727152906253915,3.892293962336695e-07
0.5675,0.001267077,447.881195,1532,0.2402339999999299,0.24360415660415055,0.003869855984472957,3.954237586293638e-07
0.5675,0.0012671030000000001,447.87204,1533,0.23107899999996562,0.24728120678940674,0.003867001283774803,4.016348213419687e-07
0.5675,0.001267118,447.86672999999996,1534,0.2257689999999002,0.2509479359155865,0.0038641511885309314,4.0786170924607134e-07
0.5675,0.001267163,447.85083,1535,0.20986899999991238,0.25460374586829754,0.003861305698741342,4.1410373536956543e-07
0.5675,0.0012670560000000001,447.888641,1536,0.24767999999994572,0.2582493175282048,0.0038584648144060333,4.2036044736370453e-07
0.5675,0.001267117,447.867096,1537,0.22613499999994247,0.2618863487055148,0.0038556285355250074,4.2663165134020873e-07
0.5675,0.001267058,447.88793899999996,1538,0.2469779999998991,0.2655173524058988,0.003852796862098262,4.3291742206263523e-07
0.5675,0.00126695,447.926117,1539,0.28515599999991537,0.26914530637386974,0.0038499697941257994,4.3921811320995143e-07
0.5675,0.0012670160000000001,447.902771,1540,0.2618099999999117,0.27277303882798154,0.003847147331607618,4.4553437462026855e-07
0.5675,0.001266898,447.944489,1541,0.30352799999991475,0.276402292373147,0.0038443294745437186,4.518671837055514e-07
