volt,curr,res,time,rj,smrj,rate,power
1.6075,0.0040518690000000005,396.730499,4649,0.8843380000000138,0.8757348556926533,0.0007587649321247176,1.436605659736339e-05
1.6075,0.0040517520000000005,396.741943,4650,0.895781999999997,0.8765125278887493,0.000758690396705284,1.4378783387727245e-05
1.6075,0.004051615,396.755341,4651,0.9091799999999921,0.8772901524583546,0.0007586159038701392,1.4391510149044343e-05
1.6075,0.004051703,396.746735,4652,0.900574000000006,0.8780677296623177,0.0007585414536192837,1.4404236861673146e-05
1.6075,0.004051764,396.740753,4653,0.8945919999999887,0.8788452597685552,0.0007584670459527173,1.4416963506962692e-05
1.6075,0.004051713,396.745789,4654,0.899628000000007,0.8796227430518517,0.0007583926808704398,1.442969006722953e-05
1.6075,0.004051743,396.742828,4655,0.8966669999999795,0.8804001797937182,0.0007583183583724513,1.4442416525733753e-05
1.6075,0.004051801,396.737152,4656,0.8909909999999854,0.8811775702822207,0.0007582440784587521,1.445514286665359e-05
1.6075,0.004051672,396.749786,4657,0.9036249999999768,0.881954914811817,0.0007581698411293418,1.4467869075059995e-05
1.6075,0.004051746,396.742554,4658,0.8963929999999891,0.8827322136832163,0.0007580956463842205,1.4480595136889773e-05
1.6075,0.00405167,396.749969,4659,0.9038080000000264,0.8835094672031573,0.0007580214942233884,1.449332103891851e-05
1.6075,0.0040516829999999995,396.748688,4660,0.9025270000000205,0.8842866756843445,0.0007579473846468452,1.4506046768732602e-05
1.6075,0.004051697,396.747345,4661,0.9011840000000007,0.8850638394451659,0.000757873317654591,1.451877231470116e-05
1.6075,0.004051613,396.75552400000004,4662,0.9093630000000417,0.8858409588096322,0.0007577992932466261,1.4531497665947252e-05
1.6075,0.004051629,396.753998,4663,0.9078370000000291,0.8866180341071612,0.0007577253114229499,1.4544222812318846e-05
1.6075,0.004051616,396.75527999999997,4664,0.9091189999999756,0.8873950656724416,0.0007576513721835632,1.4556947744359818e-05
1.6075,0.004051515,396.765167,4665,0.9190060000000244,0.8881720538452524,0.0007575774755284653,1.456967245328027e-05
1.6075,0.00405152,396.764648,4666,0.9184870000000274,0.8889489989703173,0.0007575036214576565,1.458239693092721e-05
1.6075,0.004051662,396.750763,4667,0.9046020000000112,0.8897259013971395,0.0007574298099711365,1.4595121169754918e-05
1.6075,0.004051601,396.756714,4668,0.9105529999999931,0.89050276147988,0.0007573560410689058,1.4607845162795711e-05
1.6075,0.004051580999999999,396.758698,4669,0.9125369999999862,0.8912795795771792,0.0007572823147509641,1.4620568903630426e-05
1.6075,0.004051663,396.750671,4670,0.9045100000000161,0.8920563560519785,0.0007572086310173114,1.4633292386359392e-05
1.6075,0.004051648,396.752106,4671,0.9059450000000311,0.8928330912714261,0.0007571349898679478,1.4646015605573683e-05
1.6075,0.004051521,396.76455699999997,4672,0.9183959999999729,0.8936097856066684,0.0007570613913028732,1.4658738556326396e-05
1.6075,0.004051609,396.755951,4673,0.9097899999999868,0.8943864394327935,0.000756987835322088,1.4671461234104918e-05
1.6075,0.0040516070000000005,396.756134,4674,0.9099729999999795,0.8951630531285937,0.0007569143219255915,1.468418363480296e-05
1.6075,0.004051592,396.757599,4675,0.9114380000000324,0.895939627076457,0.0007568408511133841,1.4696905754693923e-05
1.6075,0.004051572,396.759552,4676,0.9133909999999901,0.8967161616622652,0.0007567674228854658,1.4709627590404191e-05
1.6075,0.004051516,396.76507599999997,4677,0.91891499999997,0.8974926572752137,0.0007566940372418363,1.4722349138887617e-05
1.6075,0.004051532,396.763458,4678,0.9172970000000191,0.8982691143076703,0.000756620694182496,1.473507039740032e-05
1.6075,0.004051547,396.762024,4679,0.9158630000000016,0.8990455331550908,0.000756547393707445,1.474779136347689e-05
1.6075,0.0040515429999999995,396.762421,4680,0.9162600000000225,0.899821914215862,0.0007564741358166828,1.4760512034906804e-05
1.6075,0.004051572,396.759552,4681,0.9133909999999901,0.900598257891141,0.0007564009205102097,1.4773232409712046e-05
1.6075,0.004051425,396.773956,4682,0.9277950000000033,0.9013745645847909,0.0007563277477880257,1.478595248612583e-05
1.6075,0.004051409000000001,396.775513,4683,0.9293519999999944,0.9021508347032103,0.0007562546176501306,1.4798672262572314e-05
1.6075,0.004051445999999999,396.771912,4684,0.9257509999999911,0.902927068655236,0.0007561815300965247,1.4811391737646808e-05
1.6075,0.00405141,396.775421,4685,0.9292599999999993,0.9037032668520115,0.0007561084851272078,1.4824110910097964e-05
1.6075,0.004051498,396.766815,4686,0.9206540000000132,0.9044794297068819,0.0007560354827421801,1.4836829778810162e-05
1.6075,0.004051394,396.777008,4687,0.9308470000000284,0.9052555576352606,0.0007559625229414412,1.4849548342787802e-05
1.6075,0.004051392,396.777191,4688,0.9310300000000211,0.9060316510545309,0.0007558896057249915,1.4862266601140049e-05
1.6075,0.0040514190000000005,396.774567,4689,0.9284059999999954,0.9068077103839277,0.0007558167310928309,1.4874984553067016e-05
1.6075,0.00405143,396.77346800000004,4690,0.9273070000000416,0.9075837360444273,0.0007557438990449589,1.4887702197847212e-05
1.6075,0.004051386,396.777802,4691,0.9316410000000133,0.9083597284586444,0.0007556711095813766,1.4900419534825492e-05
1.6075,0.004051334,396.782867,4692,0.9367060000000151,0.9091356880507273,0.000755598362702083,1.491313656340274e-05
1.6075,0.004051300999999999,396.786102,4693,0.939941000000033,0.9099116152462479,0.0007555256584070786,1.4925853283026143e-05
1.6075,0.004051202,396.79580699999997,4694,0.9496459999999729,0.9106875104720822,0.000755452996696363,1.4938569693180745e-05
1.6075,0.004051371,396.779266,4695,0.9331050000000118,0.9114633741563751,0.0007553803775699366,1.4951285793381456e-05
1.6075,0.004051221,396.793945,4696,0.9477840000000128,0.9122392067283296,0.0007553078010277993,1.4964001583166948e-05
1.6075,0.004051229,396.793152,4697,0.9469910000000255,0.9130150086182294,0.000755235267069951,1.4976717062092562e-05
1.6075,0.004051233,396.792755,4698,0.9465940000000046,0.9137907802572325,0.0007551627756963918,1.4989432229726604e-05
1.6075,0.00405127,396.789154,4699,0.9429930000000013,0.9145665220773807,0.0007550903269071215,1.50021470856447e-05
1.6075,0.004051371,396.779266,4700,0.9331050000000118,0.915342234511416,0.0007550179207021406,1.5014861629426775e-05
1.6075,0.004051241,396.791962,4701,0.9458010000000172,0.916117917992737,0.0007549455570814484,1.5027575860653759e-05
1.6075,0.0040512740000000005,396.788727,4702,0.9425659999999993,0.9168935729552972,0.0007548732360450454,1.504028977890453e-05
1.6075,0.0040512529999999995,396.790802,4703,0.9446409999999901,0.9176691998335059,0.0007548009575929313,1.5053003383754382e-05
1.6075,0.004051194,396.79657000000003,4704,0.950409000000036,0.9184447990621523,0.0007547287217251064,1.5065716674772993e-05
1.6075,0.004051153,396.800598,4705,0.9544369999999844,0.9192203710762937,0.0007546565284415706,1.5078429651523102e-05
1.6075,0.004051277,396.788452,4706,0.9422910000000115,0.9199959163112005,0.0007545843777423237,1.5091142313559784e-05
1.6075,0.004051216,396.79443399999997,4707,0.9482729999999719,0.9207714352022569,0.0007545122696273658,1.5103854660429526e-05
1.6075,0.004051081,396.80767799999995,4708,0.961516999999958,0.9215469281848406,0.0007544402040966971,1.5116566691669633e-05
1.6075,0.004051209,396.795135,4709,0.9489740000000211,0.9223223956942975,0.0007543681811503176,1.5129278406808463e-05
1.6075,0.004051081,396.80767799999995,4710,0.961516999999958,0.923097838165804,0.0007542962007882269,1.5141989805365033e-05
1.6075,0.004051133,396.802551,4711,0.956389999999999,0.9238732560343418,0.0007542242630104253,1.5154700886849028e-05
1.6075,0.004051067,396.809021,4712,0.9628599999999778,0.9246486497345264,0.0007541523678169128,1.516741165076154e-05
1.6075,0.004051096,396.806213,4713,0.9600520000000188,0.92542401970065,0.0007540805152076893,1.5180122096594806e-05
1.6075,0.004051094,396.806396,4714,0.9602350000000115,0.9261993663664737,0.0007540087051827548,1.5192832223832902e-05
1.6075,0.004051062,396.80953999999997,4715,0.9633789999999749,0.9269746901652292,0.0007539369377421094,1.5205542031952026e-05
1.6075,0.0040511620000000005,396.799744,4716,0.9535829999999805,0.9277499915295004,0.0007538652128857531,1.5218251520421653e-05
1.6075,0.004051042,396.81149300000004,4717,0.9653320000000463,0.92852527089117,0.0007537935306136857,1.5230960688704335e-05
1.6075,0.004051087,396.807068,4718,0.9609070000000202,0.9293005286813105,0.0007537218909259076,1.5243669536256682e-05
1.6075,0.0040510120000000005,396.814423,4719,0.9682619999999815,0.9300757653301336,0.0007536502938224184,1.5256378062530122e-05
1.6075,0.004050995999999999,396.815979,4720,0.969818000000032,0.9308509812669147,0.0007535787393032181,1.52690862669711e-05
1.6075,0.004050935,396.82193,4721,0.9757690000000139,0.9316261769198732,0.0007535072273683072,1.5281794149022315e-05
1.6075,0.004051002,396.815369,4722,0.9692079999999805,0.9324013527161509,0.0007534357580176851,1.529450170812283e-05
1.6075,0.004050945,396.820984,4723,0.9748230000000149,0.9331765090817183,0.0007533643312513522,1.5307208943708856e-05
1.6075,0.0040510120000000005,396.814423,4724,0.9682619999999815,0.9339516464412594,0.0007532929470693082,1.5319915855214886e-05
1.6075,0.004051095,396.806305,4725,0.9601440000000139,0.9347267652181562,0.0007532216054715534,1.5332622442073278e-05
1.6075,0.0040509809999999995,396.817474,4726,0.9713130000000092,0.9355018658343801,0.0007531503064580875,1.5345328703715793e-05
1.6075,0.00405092,396.823456,4727,0.9772950000000264,0.9362769487104344,0.0007530790500289107,1.535803463957379e-05
1.6075,0.004050988,396.816803,4728,0.970641999999998,0.9370520142652746,0.000753007836184023,1.537074024907863e-05
1.6075,0.004050969000000001,396.818604,4729,0.9724429999999984,0.9378270629162101,0.0007529366649234243,1.538344553166229e-05
1.6075,0.0040509709999999996,396.81842,4730,0.9722590000000082,0.9386020950789112,0.0007528655362471147,1.5396150486758223e-05
1.6075,0.0040509790000000006,396.817657,4731,0.9714960000000019,0.9393771111672299,0.0007527944501550941,1.5408855113801202e-05
1.6075,0.004051032,396.812469,4732,0.9663080000000264,0.9401521115932149,0.0007527234066473625,1.5421559412227828e-05
1.6075,0.004050941,396.82135,4733,0.9751890000000003,0.9409270967670019,0.0007526524057239201,1.5434263381477752e-05
1.6075,0.004050961,396.819427,4734,0.9732660000000237,0.9417020670967624,0.0007525814473847666,1.5446967020992854e-05
1.6075,0.004050905,396.824921,4735,0.9787600000000225,0.9424770229886252,0.0007525105316299024,1.54596703302184e-05
1.6075,0.004050812,396.833984,4736,0.9878229999999917,0.943251964846606,0.0007524396584593271,1.5472373308603214e-05
1.6075,0.0040509529999999995,396.820221,4737,0.9740600000000086,0.9440268930725525,0.0007523688278730407,1.5485075955599783e-05
1.6075,0.004050916,396.823822,4738,0.9776610000000119,0.9448018080660747,0.0007522980398710434,1.54977782706646e-05
1.6075,0.004050855,396.82980299999997,4739,0.9836419999999748,0.9455767102244516,0.0007522272944533353,1.5510480253258567e-05
1.6075,0.004050914,396.824005,4740,0.9778440000000046,0.9463515999426387,0.0007521565916199162,1.5523181902847237e-05
1.6075,0.004050854,396.829895,4741,0.9837340000000268,0.9471264776131136,0.000752085931370786,1.5535883218900522e-05
1.6075,0.00405076,396.839081,4742,0.9929200000000264,0.9479013436258905,0.000752015313705945,1.5548584200893794e-05
1.6075,0.004050755,396.8396,4743,0.9934390000000235,0.9486761983684256,0.000751944738625393,1.55612848483073e-05
1.6075,0.004050768,396.838318,4744,0.9921570000000202,0.9494510422255366,0.0007518742061291302,1.5573985160626682e-05
1.6075,0.004050805,396.834717,4745,0.9885560000000169,0.9502258755793713,0.0007518037162171561,1.5586685137343038e-05
1.6075,0.004050713,396.84368900000004,4746,0.9975280000000453,0.9510006988093634,0.0007517332688894714,1.559938477795306e-05
1.6075,0.00405061,396.85379,4747,1.0076290000000085,0.9517755122921425,0.0007516628641460756,1.5612084081959493e-05
1.6075,0.004050656,396.84927400000004,4748,1.0031130000000417,0.9525503164015,0.000751592501986969,1.562478304887087e-05
1.6075,0.004050692,396.84576400000003,4749,0.999603000000036,0.9533251115083111,0.000751522182412151,1.5637481678201773e-05
1.6075,0.004050669000000001,396.848022,4750,1.0018610000000194,0.9540998979805199,0.0007514519054216226,1.5650179969472902e-05
1.6075,0.004050755,396.8396,4751,0.9934390000000235,0.9548746761830398,0.0007513816710153829,1.5662877922211562e-05
1.6075,0.004050710999999999,396.84387200000003,4752,0.997711000000038,0.9556494464777573,0.0007513114791934323,1.567557553595138e-05
1.6075,0.004050648,396.850098,4753,1.0039370000000076,0.9564242092234464,0.0007512413299557709,1.5688272810232432e-05
1.6075,0.004050746,396.840454,4754,0.9942930000000274,0.9571989647757282,0.0007511712233023984,1.5700969744601588e-05
1.6075,0.004050705999999999,396.84439100000003,4755,0.998230000000035,0.95797371348702,0.0007511011592333152,1.5713666338612797e-05
1.6075,0.004050845,396.83078,4756,0.9846190000000092,0.9587484557065239,0.000751031137748521,1.5726362591826374e-05
1.6075,0.004050625,396.852325,4757,1.0061640000000125,0.9595231917801352,0.0007509611588480157,1.5739058503810198e-05
1.6075,0.004050744,396.840698,4758,0.9945369999999798,0.9602979220504485,0.0007508912225317993,1.5751754074139054e-05
1.6075,0.004050869,396.82842999999997,4759,0.9822689999999739,0.9610726468566939,0.0007508213287998721,1.5764449302395047e-05
1.6075,0.0040508,396.835175,4760,0.9890139999999974,0.9618473665347247,0.0007507514776522341,1.5777144188167555e-05
1.6075,0.004050773,396.83783,4761,0.9916690000000017,0.9626220814169245,0.0007506816690888849,1.5789838731053723e-05
1.6075,0.0040507040000000005,396.844574,4762,0.9984130000000278,0.9633967918322512,0.000750611903109825,1.5802532930657844e-05
1.6075,0.004050773,396.83783,4763,0.9916690000000017,0.9641714981061563,0.000750542179715054,1.5815226786592364e-05
1.6075,0.004050816,396.833618,4764,0.9874570000000062,0.9649462005605312,0.0007504724989045721,1.582792029847726e-05
1.6075,0.004050684000000001,396.846527,4765,1.0003659999999854,0.9657208995136752,0.0007504028606783792,1.584061346594046e-05
1.6075,0.004050710999999999,396.84387200000003,4766,0.997711000000038,0.9664955952802511,0.0007503332650364754,1.5853306288617955e-05
1.6075,0.0040508029999999995,396.8349,4767,0.9887390000000096,0.9672702881712499,0.0007502637119788606,1.586599876615396e-05
1.6075,0.004050767,396.838409,4768,0.9922480000000178,0.9680449784939402,0.000750194201505535,1.5878690898200405e-05
1.6075,0.00405086,396.829285,4769,0.9831240000000321,0.9688196665518441,0.0007501247336164981,1.589138268441823e-05
1.6075,0.004050769,396.83822599999996,4770,0.9920649999999682,0.9695943526446658,0.0007500553083117506,1.5904074124476402e-05
1.6075,0.004050809,396.83432,4771,0.988158999999996,0.9703690370682851,0.0007499859255912921,1.5916765218052224e-05
1.6075,0.004050766,396.83850099999995,4772,0.992339999999956,0.9711437201147302,0.0007499165854551225,1.5929455964831863e-05
1.6075,0.004050855999999999,396.82971200000003,4773,0.983551000000034,0.9719184020720897,0.0007498472879032419,1.5942146364510065e-05
1.6075,0.004050815,396.83371,4774,0.9875490000000013,0.9726930832245464,0.0007497780329356505,1.595483641679042e-05
1.6075,0.0040508359999999995,396.831665,4775,0.9855039999999917,0.973467763852287,0.0007497088205523483,1.5967526121385134e-05
1.6075,0.004050765,396.838593,4776,0.992432000000008,0.9742424442315057,0.000749639650753335,1.5980215478015354e-05
1.6075,0.004050744,396.840698,4777,0.9945369999999798,0.9750171246343706,0.0007495705235386105,1.5992904486411636e-05
1.6075,0.004050796,396.835571,4778,0.9894100000000208,0.9757918053289657,0.0007495014389081753,1.6005593146313082e-05
1.6075,0.004050802,396.834991,4779,0.9888300000000072,0.9765664865793005,0.0007494323968620292,1.6018281457468207e-05
1.6075,0.00405074,396.841064,4780,0.9949030000000221,0.9773411686452645,0.000749363397400172,1.6030969419634516e-05
1.6075,0.004050777,396.837463,4781,0.9913020000000188,0.9781158517825987,0.0007492944405226039,1.604365703257901e-05
1.6075,0.004050655,396.849396,4782,1.0032350000000179,0.9788905362428749,0.0007492255262293249,1.6056344296077766e-05
1.6075,0.004050754,396.839691,4783,0.9935300000000211,0.9796652222735,0.000749156654520335,1.606903120991635e-05
1.6075,0.004050606,396.854187,4784,1.0080260000000294,0.9804399101176281,0.0007490878253956341,1.60817177738898e-05
1.6075,0.004050769,396.83822599999996,4785,0.9920649999999682,0.9812146000142079,0.0007490190388552221,1.609440398780243e-05
1.6075,0.004050602,396.85455299999995,4786,1.008391999999958,0.9819892921979377,0.0007489502948990992,1.610708985146823e-05
1.6075,0.004050693,396.845673,4787,0.9995119999999815,0.9827639868992463,0.0007488815935272655,1.6119775364710692e-05
