DELAY (SEC) 0.000 ; RAMP (V) 0.0005 ; MAX VOLT (V) 3.00 ; RAMP RESISTANCE TOLERANCE (low R) (float %) 0.030 ; RAMP RESISTANCE TOLERANCE (low-med R) (float %) 0.040 ; RAMP RESISTANCE TOLERANCE (med-high R) (float %) 0.060 ; RAMP RESISTANCE TOLERANCE (high R) (float %) 10000000.000 ; TARGET RESISTANCE (Ohms) 1000.000000000 ; TARGET RESISTANCE TOLERANCE (float %) 0.001 ; RAMP DOWN (V) 0.200 ; NUM CONSEC HITS (low R) 3 ; NUM CONSEC HITS (low-med R) 4 ;  NUM CONSEC HITS (med-high R) 6 ; NUM CONSEC HITS (high R) 100000 ; NUM CONSEC NDR (low R) 3 ; NUM CONSEC HITS (low-med R) 4 ; NUM CONSEC HITS (med-high R) 6 ; NUM CONSEC NDR (high R) 10000000 ; LOW/LOW-MED SWITCH RESISTANCE (ohms) 75.000000000 ; LOW-MED/MED-HIGH SWITCH RESISTANCE (ohms) 200.000000000 ; MED-HIGH/HIGH SWITCH RESISTANCE (ohms) 400.000000000 ;  INTEGRATION TIME (PLC) 1 ; RAMPDOWN DWELL (msec/mV) 0001 ; TEMPERATURE (K) 298.0000 
 voltage,current,resistance 
+4.150000E-01,+9.934111E-04,417.752533
+4.150000E-01,+9.933700E-04,417.769836
+4.150000E-01,+9.933901E-04,417.761353
+4.150000E-01,+9.933914E-04,417.760803
+4.150000E-01,+9.934014E-04,417.756592
+4.155000E-01,+9.946059E-04,417.753357
+4.155000E-01,+9.945447E-04,417.779083
+4.155000E-01,+9.945753E-04,417.766235
+4.155000E-01,+9.945701E-04,417.768433
+4.155000E-01,+9.945703E-04,417.768341
+4.160000E-01,+9.957606E-04,417.771118
+4.160000E-01,+9.957602E-04,417.771271
+4.160000E-01,+9.957756E-04,417.764832
+4.160000E-01,+9.957351E-04,417.781830
+4.160000E-01,+9.957859E-04,417.760468
+4.165000E-01,+9.970363E-04,417.738037
+4.165000E-01,+9.970261E-04,417.742340
+4.165000E-01,+9.970110E-04,417.748657
+4.165000E-01,+9.970415E-04,417.735901
+4.165000E-01,+9.969802E-04,417.761536
+4.170000E-01,+9.981301E-04,417.781219
+4.170000E-01,+9.981146E-04,417.787689
+4.170000E-01,+9.981098E-04,417.789703
+4.170000E-01,+9.981156E-04,417.787262
+4.170000E-01,+9.981807E-04,417.760010
+4.175000E-01,+9.993357E-04,417.777527
+4.175000E-01,+9.993711E-04,417.762726
+4.175000E-01,+9.993362E-04,417.777283
+4.175000E-01,+9.993105E-04,417.788055
+4.175000E-01,+9.993206E-04,417.783813
+4.180000E-01,+1.000460E-03,417.807831
+4.180000E-01,+1.000500E-03,417.791107
+4.180000E-01,+1.000536E-03,417.776062
+4.180000E-01,+1.000500E-03,417.791107
+4.180000E-01,+1.000450E-03,417.812012
+4.185000E-01,+1.001630E-03,417.818970
+4.185000E-01,+1.001629E-03,417.819366
+4.185000E-01,+1.001645E-03,417.812714
+4.185000E-01,+1.001675E-03,417.800171
+4.185000E-01,+1.001594E-03,417.833984
+4.190000E-01,+1.002809E-03,417.826324
+4.190000E-01,+1.002916E-03,417.781738
+4.190000E-01,+1.002855E-03,417.807159
+4.190000E-01,+1.002819E-03,417.822144
+4.190000E-01,+1.002866E-03,417.802582
+4.195000E-01,+1.004010E-03,417.824524
+4.195000E-01,+1.004051E-03,417.807465
+4.195000E-01,+1.003978E-03,417.837860
+4.195000E-01,+1.004000E-03,417.828705
+4.195000E-01,+1.004050E-03,417.807861
+4.200000E-01,+1.005230E-03,417.814819
+4.200000E-01,+1.005235E-03,417.812744
+4.200000E-01,+1.005276E-03,417.795715
+4.200000E-01,+1.005190E-03,417.831451
+4.200000E-01,+1.005246E-03,417.808197
+4.205000E-01,+1.006384E-03,417.832550
+4.205000E-01,+1.006400E-03,417.825928
+4.205000E-01,+1.006400E-03,417.825928
+4.205000E-01,+1.006384E-03,417.832550
+4.205000E-01,+1.006400E-03,417.825928
+4.210000E-01,+1.007580E-03,417.832855
+4.210000E-01,+1.007605E-03,417.822479
+4.210000E-01,+1.007605E-03,417.822479
+4.210000E-01,+1.007585E-03,417.830780
+4.210000E-01,+1.007565E-03,417.839081
+4.215000E-01,+1.008805E-03,417.821075
+4.215000E-01,+1.008846E-03,417.804108
+4.215000E-01,+1.008775E-03,417.833527
+4.215000E-01,+1.008760E-03,417.839752
+4.215000E-01,+1.008775E-03,417.833527
+4.220000E-01,+1.009924E-03,417.853210
+4.220000E-01,+1.009945E-03,417.844543
+4.220000E-01,+1.009935E-03,417.848633
+4.220000E-01,+1.009889E-03,417.867706
+4.220000E-01,+1.009883E-03,417.870178
+4.225000E-01,+1.011060E-03,417.878296
+4.225000E-01,+1.011104E-03,417.860107
+4.225000E-01,+1.011124E-03,417.851837
+4.225000E-01,+1.011145E-03,417.843170
+4.225000E-01,+1.011089E-03,417.866302
+4.230000E-01,+1.012284E-03,417.866943
+4.230000E-01,+1.012289E-03,417.864868
+4.230000E-01,+1.012269E-03,417.873138
+4.230000E-01,+1.012269E-03,417.873138
+4.230000E-01,+1.012294E-03,417.862823
+4.235000E-01,+1.013550E-03,417.838287
+4.235000E-01,+1.013530E-03,417.846558
+4.235000E-01,+1.013520E-03,417.850647
+4.235000E-01,+1.013485E-03,417.865082
+4.235000E-01,+1.013474E-03,417.869629
+4.235000E-01,+1.013484E-03,417.865509
+4.235000E-01,+1.013449E-03,417.879913
+4.235000E-01,+1.013460E-03,417.875397
+4.235000E-01,+1.013515E-03,417.852692
+4.235000E-01,+1.013540E-03,417.842438
+4.235000E-01,+1.013535E-03,417.844482
+4.235000E-01,+1.013535E-03,417.844482
+4.235000E-01,+1.013479E-03,417.867584
+4.235000E-01,+1.013541E-03,417.842010
+4.235000E-01,+1.013489E-03,417.863464
+4.240000E-01,+1.014730E-03,417.845154
+4.240000E-01,+1.014750E-03,417.836914
+4.240000E-01,+1.014775E-03,417.826599
+4.240000E-01,+1.014801E-03,417.815918
+4.240000E-01,+1.014771E-03,417.828217
+4.245000E-01,+1.015849E-03,417.877075
+4.245000E-01,+1.015885E-03,417.862244
+4.245000E-01,+1.015864E-03,417.870911
+4.245000E-01,+1.015869E-03,417.868835
+4.245000E-01,+1.015880E-03,417.864288
+4.250000E-01,+1.016984E-03,417.902374
+4.250000E-01,+1.017024E-03,417.885895
+4.250000E-01,+1.017090E-03,417.858795
+4.250000E-01,+1.017025E-03,417.885529
+4.250000E-01,+1.017085E-03,417.860840
+4.255000E-01,+1.018245E-03,417.875854
+4.255000E-01,+1.018209E-03,417.890625
+4.255000E-01,+1.018285E-03,417.859436
+4.255000E-01,+1.018198E-03,417.895172
+4.255000E-01,+1.018194E-03,417.896790
+4.260000E-01,+1.019369E-03,417.905579
+4.260000E-01,+1.019399E-03,417.893280
+4.260000E-01,+1.019435E-03,417.878540
+4.260000E-01,+1.019384E-03,417.899445
+4.260000E-01,+1.019368E-03,417.906006
+4.265000E-01,+1.020731E-03,417.837769
+4.265000E-01,+1.020715E-03,417.844360
+4.265000E-01,+1.020629E-03,417.879578
+4.265000E-01,+1.020631E-03,417.878723
+4.265000E-01,+1.020675E-03,417.860748
+4.270000E-01,+1.021870E-03,417.861389
+4.270000E-01,+1.021850E-03,417.869507
+4.270000E-01,+1.021836E-03,417.875275
+4.270000E-01,+1.021835E-03,417.875671
+4.270000E-01,+1.021779E-03,417.898560
+4.270000E-01,+1.021778E-03,417.898987
+4.270000E-01,+1.021805E-03,417.887939
+4.270000E-01,+1.021804E-03,417.888336
+4.270000E-01,+1.021875E-03,417.859344
+4.270000E-01,+1.021789E-03,417.894470
+4.270000E-01,+1.021829E-03,417.878143
+4.270000E-01,+1.021804E-03,417.888336
+4.270000E-01,+1.021830E-03,417.877716
+4.270000E-01,+1.021809E-03,417.886322
+4.270000E-01,+1.021785E-03,417.896149
+4.275000E-01,+1.022995E-03,417.890625
+4.275000E-01,+1.022984E-03,417.895081
+4.275000E-01,+1.022964E-03,417.903259
+4.275000E-01,+1.022959E-03,417.905304
+4.275000E-01,+1.022989E-03,417.893036
+4.280000E-01,+1.024201E-03,417.886719
+4.280000E-01,+1.024240E-03,417.870789
+4.280000E-01,+1.024169E-03,417.899780
+4.280000E-01,+1.024149E-03,417.907928
+4.280000E-01,+1.024073E-03,417.938965
+4.285000E-01,+1.025330E-03,417.914215
+4.285000E-01,+1.025349E-03,417.906464
+4.285000E-01,+1.025325E-03,417.916260
+4.285000E-01,+1.025278E-03,417.935425
+4.285000E-01,+1.025243E-03,417.949707
+4.290000E-01,+1.026524E-03,417.915222
+4.290000E-01,+1.026508E-03,417.921692
+4.290000E-01,+1.026554E-03,417.902985
+4.290000E-01,+1.026560E-03,417.900574
+4.290000E-01,+1.026533E-03,417.911560
+4.295000E-01,+1.027759E-03,417.899506
+4.295000E-01,+1.027754E-03,417.901550
+4.295000E-01,+1.027786E-03,417.888550
+4.295000E-01,+1.027775E-03,417.893036
+4.295000E-01,+1.027739E-03,417.907654
+4.300000E-01,+1.028853E-03,417.941162
+4.300000E-01,+1.028894E-03,417.924500
+4.300000E-01,+1.028935E-03,417.907867
+4.300000E-01,+1.028934E-03,417.908234
+4.300000E-01,+1.028914E-03,417.916382
+4.305000E-01,+1.030064E-03,417.935211
+4.305000E-01,+1.030048E-03,417.941681
+4.305000E-01,+1.030094E-03,417.923035
+4.305000E-01,+1.030109E-03,417.916931
+4.305000E-01,+1.030145E-03,417.902344
+4.310000E-01,+1.031335E-03,417.904938
+4.310000E-01,+1.031264E-03,417.933716
+4.310000E-01,+1.031263E-03,417.934113
+4.310000E-01,+1.031233E-03,417.946289
+4.310000E-01,+1.031250E-03,417.939392
+4.310000E-01,+1.031259E-03,417.935760
+4.310000E-01,+1.031289E-03,417.923584
+4.310000E-01,+1.031218E-03,417.952362
+4.310000E-01,+1.031284E-03,417.925629
+4.310000E-01,+1.031249E-03,417.939819
+4.310000E-01,+1.031244E-03,417.941803
+4.310000E-01,+1.031274E-03,417.929657
+4.310000E-01,+1.031279E-03,417.927643
+4.310000E-01,+1.031289E-03,417.923584
+4.310000E-01,+1.031275E-03,417.929260
+4.315000E-01,+1.032479E-03,417.926178
+4.315000E-01,+1.032535E-03,417.903503
+4.315000E-01,+1.032479E-03,417.926178
+4.315000E-01,+1.032439E-03,417.942383
+4.315000E-01,+1.032504E-03,417.916046
+4.320000E-01,+1.033643E-03,417.939270
+4.320000E-01,+1.033649E-03,417.936859
+4.320000E-01,+1.033584E-03,417.963135
+4.320000E-01,+1.033689E-03,417.920685
+4.320000E-01,+1.033644E-03,417.938904
+4.325000E-01,+1.034789E-03,417.959595
+4.325000E-01,+1.034824E-03,417.945496
+4.325000E-01,+1.034839E-03,417.939423
+4.325000E-01,+1.034894E-03,417.917206
+4.325000E-01,+1.034890E-03,417.918823
+4.330000E-01,+1.036059E-03,417.929871
+4.330000E-01,+1.035993E-03,417.956482
+4.330000E-01,+1.036024E-03,417.944000
+4.330000E-01,+1.036029E-03,417.941986
+4.330000E-01,+1.036054E-03,417.931885
+4.335000E-01,+1.037230E-03,417.940063
+4.335000E-01,+1.037214E-03,417.946564
+4.335000E-01,+1.037123E-03,417.983185
+4.335000E-01,+1.037153E-03,417.971130
+4.335000E-01,+1.037178E-03,417.961060
+4.340000E-01,+1.038414E-03,417.945068
+4.340000E-01,+1.038363E-03,417.965576
+4.340000E-01,+1.038389E-03,417.955078
+4.340000E-01,+1.038389E-03,417.955078
+4.340000E-01,+1.038389E-03,417.955078
+4.345000E-01,+1.039514E-03,417.983795
+4.345000E-01,+1.039575E-03,417.959290
+4.345000E-01,+1.039569E-03,417.961670
+4.345000E-01,+1.039563E-03,417.964111
+4.345000E-01,+1.039604E-03,417.947632
+4.350000E-01,+1.040699E-03,417.988312
+4.350000E-01,+1.040617E-03,418.021240
+4.350000E-01,+1.040734E-03,417.974243
+4.350000E-01,+1.040658E-03,418.004761
+4.350000E-01,+1.040607E-03,418.025269
+4.355000E-01,+1.041843E-03,418.009247
+4.355000E-01,+1.041853E-03,418.005219
+4.355000E-01,+1.041838E-03,418.011261
+4.355000E-01,+1.041827E-03,418.015656
+4.355000E-01,+1.041883E-03,417.993164
+4.360000E-01,+1.043008E-03,418.021729
+4.360000E-01,+1.043033E-03,418.011719
+4.360000E-01,+1.043013E-03,418.019714
+4.360000E-01,+1.043059E-03,418.001251
+4.360000E-01,+1.043033E-03,418.011719
+4.365000E-01,+1.044324E-03,417.973724
+4.365000E-01,+1.044279E-03,417.991760
+4.365000E-01,+1.044274E-03,417.993774
+4.365000E-01,+1.044218E-03,418.016174
+4.365000E-01,+1.044284E-03,417.989777
+4.370000E-01,+1.045438E-03,418.006622
+4.370000E-01,+1.045418E-03,418.014618
+4.370000E-01,+1.045458E-03,417.998627
+4.370000E-01,+1.045439E-03,418.006195
+4.370000E-01,+1.045428E-03,418.010620
+4.375000E-01,+1.046567E-03,418.033447
+4.375000E-01,+1.046573E-03,418.031036
+4.375000E-01,+1.046562E-03,418.035431
+4.375000E-01,+1.046573E-03,418.031036
+4.375000E-01,+1.046593E-03,418.023071
+4.380000E-01,+1.047778E-03,418.027496
+4.380000E-01,+1.047773E-03,418.029449
+4.380000E-01,+1.047798E-03,418.019501
+4.380000E-01,+1.047717E-03,418.051849
+4.380000E-01,+1.047794E-03,418.021088
+4.385000E-01,+1.048928E-03,418.045837
+4.385000E-01,+1.048877E-03,418.066162
+4.385000E-01,+1.048983E-03,418.023926
+4.385000E-01,+1.048886E-03,418.062592
+4.385000E-01,+1.048948E-03,418.037842
+4.390000E-01,+1.050142E-03,418.038727
+4.390000E-01,+1.050188E-03,418.020416
+4.390000E-01,+1.050159E-03,418.031952
+4.390000E-01,+1.050173E-03,418.026398
+4.390000E-01,+1.050168E-03,418.028381
+4.395000E-01,+1.051298E-03,418.054626
+4.395000E-01,+1.051328E-03,418.042694
+4.395000E-01,+1.051292E-03,418.057007
+4.395000E-01,+1.051288E-03,418.058624
+4.395000E-01,+1.051288E-03,418.058624
+4.400000E-01,+1.052513E-03,418.047089
+4.400000E-01,+1.052538E-03,418.037140
+4.400000E-01,+1.052421E-03,418.083618
+4.400000E-01,+1.052462E-03,418.067322
+4.400000E-01,+1.052523E-03,418.043121
+4.405000E-01,+1.053587E-03,418.095520
+4.405000E-01,+1.053643E-03,418.073303
+4.405000E-01,+1.053577E-03,418.099457
+4.405000E-01,+1.053622E-03,418.081635
+4.405000E-01,+1.053656E-03,418.068146
+4.410000E-01,+1.054782E-03,418.095917
+4.410000E-01,+1.054796E-03,418.090332
+4.410000E-01,+1.054832E-03,418.076050
+4.410000E-01,+1.054787E-03,418.093933
+4.410000E-01,+1.054812E-03,418.083984
+4.415000E-01,+1.056017E-03,418.080383
+4.415000E-01,+1.056073E-03,418.058228
+4.415000E-01,+1.056013E-03,418.081970
+4.415000E-01,+1.056022E-03,418.078400
+4.415000E-01,+1.056017E-03,418.080383
+4.420000E-01,+1.057172E-03,418.096588
+4.420000E-01,+1.057187E-03,418.090668
+4.420000E-01,+1.057217E-03,418.078796
+4.420000E-01,+1.057239E-03,418.070068
+4.420000E-01,+1.057162E-03,418.100555
+4.425000E-01,+1.058371E-03,418.095337
+4.425000E-01,+1.058347E-03,418.104858
+4.425000E-01,+1.058357E-03,418.100891
+4.425000E-01,+1.058377E-03,418.092987
+4.425000E-01,+1.058402E-03,418.083099
+4.430000E-01,+1.059542E-03,418.105194
+4.430000E-01,+1.059528E-03,418.110718
+4.430000E-01,+1.059507E-03,418.118988
+4.430000E-01,+1.059445E-03,418.143463
+4.430000E-01,+1.059547E-03,418.103210
+4.430000E-01,+1.059523E-03,418.112671
+4.430000E-01,+1.059537E-03,418.107117
+4.430000E-01,+1.059572E-03,418.093353
+4.430000E-01,+1.059466E-03,418.135132
+4.430000E-01,+1.059557E-03,418.099274
+4.430000E-01,+1.059460E-03,418.137543
+4.430000E-01,+1.059532E-03,418.109100
+4.430000E-01,+1.059537E-03,418.107117
+4.430000E-01,+1.059548E-03,418.102814
+4.430000E-01,+1.059461E-03,418.137115
+4.435000E-01,+1.060672E-03,418.131165
+4.435000E-01,+1.060656E-03,418.137451
+4.435000E-01,+1.060686E-03,418.125671
+4.435000E-01,+1.060646E-03,418.141388
+4.435000E-01,+1.060621E-03,418.151276
+4.440000E-01,+1.061891E-03,418.122040
+4.440000E-01,+1.061947E-03,418.099976
+4.440000E-01,+1.061937E-03,418.103912
+4.440000E-01,+1.061902E-03,418.117676
+4.440000E-01,+1.061927E-03,418.107849
+4.445000E-01,+1.063097E-03,418.117981
+4.445000E-01,+1.063087E-03,418.121918
+4.445000E-01,+1.063103E-03,418.115662
+4.445000E-01,+1.063096E-03,418.118408
+4.445000E-01,+1.063092E-03,418.119965
+4.450000E-01,+1.064312E-03,418.110504
+4.450000E-01,+1.064217E-03,418.147827
+4.450000E-01,+1.064252E-03,418.134033
+4.450000E-01,+1.064251E-03,418.134460
+4.450000E-01,+1.064252E-03,418.134033
+4.455000E-01,+1.065447E-03,418.134338
+4.455000E-01,+1.065497E-03,418.114716
+4.455000E-01,+1.065391E-03,418.156342
+4.455000E-01,+1.065376E-03,418.162231
+4.455000E-01,+1.065411E-03,418.148468
+4.460000E-01,+1.066541E-03,418.174286
+4.460000E-01,+1.066606E-03,418.148773
+4.460000E-01,+1.066565E-03,418.164856
+4.460000E-01,+1.066587E-03,418.156219
+4.460000E-01,+1.066545E-03,418.172699
+4.465000E-01,+1.067699E-03,418.188995
+4.465000E-01,+1.067761E-03,418.164734
+4.465000E-01,+1.067766E-03,418.162781
+4.465000E-01,+1.067756E-03,418.166718
+4.465000E-01,+1.067811E-03,418.145142
+4.470000E-01,+1.068889E-03,418.191193
+4.470000E-01,+1.068905E-03,418.184967
+4.470000E-01,+1.068926E-03,418.176758
+4.470000E-01,+1.068956E-03,418.165009
+4.470000E-01,+1.068936E-03,418.172852
+4.475000E-01,+1.070085E-03,418.191071
+4.475000E-01,+1.070049E-03,418.205139
+4.475000E-01,+1.070121E-03,418.177032
+4.475000E-01,+1.070202E-03,418.145355
+4.475000E-01,+1.070050E-03,418.204712
+4.480000E-01,+1.071231E-03,418.210480
+4.480000E-01,+1.071210E-03,418.218658
+4.480000E-01,+1.071245E-03,418.205017
+4.480000E-01,+1.071275E-03,418.193298
+4.480000E-01,+1.071260E-03,418.199158
+4.485000E-01,+1.072511E-03,418.177551
+4.485000E-01,+1.072436E-03,418.206787
+4.485000E-01,+1.072441E-03,418.204834
+4.485000E-01,+1.072436E-03,418.206787
+4.485000E-01,+1.072521E-03,418.173645
+4.490000E-01,+1.073772E-03,418.152100
+4.490000E-01,+1.073711E-03,418.175842
+4.490000E-01,+1.073701E-03,418.179749
+4.490000E-01,+1.073712E-03,418.175446
+4.490000E-01,+1.073701E-03,418.179749
+4.495000E-01,+1.074856E-03,418.195526
+4.495000E-01,+1.074877E-03,418.187378
+4.495000E-01,+1.074835E-03,418.203735
+4.495000E-01,+1.074896E-03,418.179993
+4.495000E-01,+1.074917E-03,418.171814
+4.500000E-01,+1.075976E-03,418.224945
+4.500000E-01,+1.075991E-03,418.219116
+4.500000E-01,+1.076006E-03,418.213287
+4.500000E-01,+1.076051E-03,418.195770
