DELAY (SEC) -107374176.000 ; RAMP (V) 0.0005 ; MAX VOLT (V) 3.00 ; RAMP RESISTANCE TOLERANCE (low R) (float %) -107374176.000 ; RAMP RESISTANCE TOLERANCE (low-med R) (float %) -107374176.000 ; RAMP RESISTANCE TOLERANCE (med-high R) (float %) -107374176.000 ; RAMP RESISTANCE TOLERANCE (high R) (float %) -107374176.000 ; TARGET RESISTANCE (Ohms) 1000.000000000 ; TARGET RESISTANCE TOLERANCE (float %) 0.001 ; RAMP DOWN (V) -107374176.000 ; NUM CONSEC HITS (low R) -858993460 ; NUM CONSEC HITS (low-med R) -858993460 ;  NUM CONSEC HITS (med-high R) -858993460 ; NUM CONSEC HITS (high R) -858993460 ; NUM CONSEC NDR (low R) -858993460 ; NUM CONSEC HITS (low-med R) -858993460 ; NUM CONSEC HITS (med-high R) -858993460 ; NUM CONSEC NDR (high R) -858993460 ; LOW/LOW-MED SWITCH RESISTANCE (ohms) -107374176.000000000 ; LOW-MED/MED-HIGH SWITCH RESISTANCE (ohms) -107374176.000000000 ; MED-HIGH/HIGH SWITCH RESISTANCE (ohms) -107374176.000000000 ;  INTEGRATION TIME (PLC) 1 ; RAMPDOWN DWELL (msec/mV) -858993460 ; TEMPERATURE (K) -107374176.0000 
 voltage,current,resistance 
+1.446500E+00,+3.673108E-03,393.808167
+1.446500E+00,+3.673092E-03,393.809875
+1.447000E+00,+3.674299E-03,393.816620
+1.447000E+00,+3.674264E-03,393.820374
+1.447000E+00,+3.674293E-03,393.817261
+1.447000E+00,+3.674255E-03,393.821350
+1.447000E+00,+3.674295E-03,393.817047
+1.447500E+00,+3.675420E-03,393.832520
+1.447500E+00,+3.675414E-03,393.833191
+1.447500E+00,+3.675465E-03,393.827728
+1.447500E+00,+3.675355E-03,393.839478
+1.447500E+00,+3.675423E-03,393.832214
+1.448000E+00,+3.676734E-03,393.827789
+1.448000E+00,+3.676695E-03,393.831940
+1.448000E+00,+3.676729E-03,393.828308
+1.448000E+00,+3.676697E-03,393.831757
+1.448000E+00,+3.676724E-03,393.828857
+1.448500E+00,+3.677996E-03,393.828583
+1.448500E+00,+3.678026E-03,393.825409
+1.448500E+00,+3.678052E-03,393.822601
+1.448500E+00,+3.678061E-03,393.821625
+1.448500E+00,+3.678015E-03,393.826569
+1.449000E+00,+3.679372E-03,393.817230
+1.449000E+00,+3.679305E-03,393.824371
+1.449000E+00,+3.679281E-03,393.826935
+1.449000E+00,+3.679289E-03,393.826080
+1.449000E+00,+3.679347E-03,393.819885
+1.449500E+00,+3.680582E-03,393.823578
+1.449500E+00,+3.680491E-03,393.833313
+1.449500E+00,+3.680472E-03,393.835358
+1.449500E+00,+3.680460E-03,393.836639
+1.449500E+00,+3.680491E-03,393.833313
+1.449500E+00,+3.680367E-03,393.846588
+1.449500E+00,+3.680544E-03,393.827637
+1.449500E+00,+3.680461E-03,393.836517
+1.449500E+00,+3.680347E-03,393.848724
+1.449500E+00,+3.680401E-03,393.842957
+1.449500E+00,+3.680417E-03,393.841217
+1.449500E+00,+3.680451E-03,393.837585
+1.449500E+00,+3.680432E-03,393.839630
+1.449500E+00,+3.680411E-03,393.841858
+1.449500E+00,+3.680421E-03,393.840790
+1.450000E+00,+3.681661E-03,393.843964
+1.450000E+00,+3.681747E-03,393.834778
+1.450000E+00,+3.681696E-03,393.840240
+1.450000E+00,+3.681687E-03,393.841217
+1.450000E+00,+3.681634E-03,393.846863
+1.450500E+00,+3.682910E-03,393.846161
+1.450500E+00,+3.682944E-03,393.842529
+1.450500E+00,+3.682986E-03,393.838043
+1.450500E+00,+3.683027E-03,393.833649
+1.450500E+00,+3.682966E-03,393.840179
+1.451000E+00,+3.684345E-03,393.828491
+1.451000E+00,+3.684212E-03,393.842682
+1.451000E+00,+3.684223E-03,393.841522
+1.451000E+00,+3.684303E-03,393.832977
+1.451000E+00,+3.684228E-03,393.840973
+1.451500E+00,+3.685397E-03,393.851746
+1.451500E+00,+3.685446E-03,393.846527
+1.451500E+00,+3.685514E-03,393.839264
+1.451500E+00,+3.685495E-03,393.841278
+1.451500E+00,+3.685435E-03,393.847687
+1.452000E+00,+3.686794E-03,393.838104
+1.452000E+00,+3.686799E-03,393.837585
+1.452000E+00,+3.686705E-03,393.847626
+1.452000E+00,+3.686684E-03,393.849884
+1.452000E+00,+3.686642E-03,393.854340
+1.452500E+00,+3.687964E-03,393.848724
+1.452500E+00,+3.687944E-03,393.850861
+1.452500E+00,+3.687929E-03,393.852478
+1.452500E+00,+3.687943E-03,393.850983
+1.452500E+00,+3.687980E-03,393.847046
+1.453000E+00,+3.689234E-03,393.848694
+1.453000E+00,+3.689311E-03,393.840454
+1.453000E+00,+3.689275E-03,393.844330
+1.453000E+00,+3.689246E-03,393.847412
+1.453000E+00,+3.689250E-03,393.846985
+1.453500E+00,+3.690472E-03,393.852051
+1.453500E+00,+3.690493E-03,393.849823
+1.453500E+00,+3.690527E-03,393.846191
+1.453500E+00,+3.690548E-03,393.843964
+1.453500E+00,+3.690525E-03,393.846405
+1.454000E+00,+3.691741E-03,393.852112
+1.454000E+00,+3.691781E-03,393.847839
+1.454000E+00,+3.691757E-03,393.850403
+1.454000E+00,+3.691802E-03,393.845612
+1.454000E+00,+3.691757E-03,393.850403
+1.454500E+00,+3.693118E-03,393.840637
+1.454500E+00,+3.693063E-03,393.846497
+1.454500E+00,+3.692960E-03,393.857513
+1.454500E+00,+3.693050E-03,393.847900
+1.454500E+00,+3.692931E-03,393.860596
+1.455000E+00,+3.694232E-03,393.857239
+1.455000E+00,+3.694216E-03,393.858948
+1.455000E+00,+3.694283E-03,393.851807
+1.455000E+00,+3.694272E-03,393.852997
+1.455000E+00,+3.694216E-03,393.858948
+1.455500E+00,+3.695597E-03,393.847076
+1.455500E+00,+3.695574E-03,393.849518
+1.455500E+00,+3.695448E-03,393.862946
+1.455500E+00,+3.695548E-03,393.852264
+1.455500E+00,+3.695555E-03,393.851532
+1.456000E+00,+3.696863E-03,393.847412
+1.456000E+00,+3.696794E-03,393.854797
+1.456000E+00,+3.696820E-03,393.852020
+1.456000E+00,+3.696759E-03,393.858490
+1.456000E+00,+3.696804E-03,393.853729
+1.456500E+00,+3.698045E-03,393.856781
+1.456500E+00,+3.698067E-03,393.854431
+1.456500E+00,+3.697995E-03,393.862091
+1.456500E+00,+3.698010E-03,393.860504
+1.456500E+00,+3.697913E-03,393.870850
+1.457000E+00,+3.699184E-03,393.870667
+1.457000E+00,+3.699239E-03,393.864777
+1.457000E+00,+3.699136E-03,393.875763
+1.457000E+00,+3.699074E-03,393.882355
+1.457000E+00,+3.699064E-03,393.883423
+1.457500E+00,+3.700210E-03,393.896545
+1.457500E+00,+3.700268E-03,393.890381
+1.457500E+00,+3.700314E-03,393.885468
+1.457500E+00,+3.700267E-03,393.890472
+1.457500E+00,+3.700257E-03,393.891541
+1.458000E+00,+3.701584E-03,393.885406
+1.458000E+00,+3.701548E-03,393.889221
+1.458000E+00,+3.701601E-03,393.883606
+1.458000E+00,+3.701580E-03,393.885834
+1.458000E+00,+3.701544E-03,393.889679
+1.458500E+00,+3.702862E-03,393.884521
+1.458500E+00,+3.702754E-03,393.896027
+1.458500E+00,+3.702779E-03,393.893341
+1.458500E+00,+3.702765E-03,393.894836
+1.458500E+00,+3.702809E-03,393.890137
+1.459000E+00,+3.704036E-03,393.894684
+1.459000E+00,+3.704048E-03,393.893372
+1.459000E+00,+3.704072E-03,393.890839
+1.459000E+00,+3.704150E-03,393.882538
+1.459000E+00,+3.704034E-03,393.894867
+1.459500E+00,+3.705352E-03,393.889679
+1.459500E+00,+3.705416E-03,393.882874
+1.459500E+00,+3.705302E-03,393.894989
+1.459500E+00,+3.705280E-03,393.897369
+1.459500E+00,+3.705248E-03,393.900757
+1.460000E+00,+3.706467E-03,393.906097
+1.460000E+00,+3.706490E-03,393.903687
+1.460000E+00,+3.706577E-03,393.894440
+1.460000E+00,+3.706560E-03,393.896240
+1.460000E+00,+3.706491E-03,393.903564
+1.460500E+00,+3.707850E-03,393.894043
+1.460500E+00,+3.707932E-03,393.885315
+1.460500E+00,+3.707781E-03,393.901367
+1.460500E+00,+3.707801E-03,393.899231
+1.460500E+00,+3.707833E-03,393.895844
+1.461000E+00,+3.709085E-03,393.897675
+1.461000E+00,+3.709020E-03,393.904572
+1.461000E+00,+3.708997E-03,393.907013
+1.461000E+00,+3.709057E-03,393.900635
+1.461000E+00,+3.709056E-03,393.900757
+1.461500E+00,+3.710359E-03,393.897186
+1.461500E+00,+3.710280E-03,393.905609
+1.461500E+00,+3.710233E-03,393.910583
+1.461500E+00,+3.710188E-03,393.915375
+1.461500E+00,+3.710252E-03,393.908569
+1.462000E+00,+3.711499E-03,393.910919
+1.462000E+00,+3.711361E-03,393.925568
