DELAY (SEC) 0.000 ; RAMP (V) 0.0005 ; MAX VOLT (V) 3.00 ; RAMP RESISTANCE TOLERANCE (low R) (float %) 0.030 ; RAMP RESISTANCE TOLERANCE (low-med R) (float %) 0.040 ; RAMP RESISTANCE TOLERANCE (med-high R) (float %) 0.060 ; RAMP RESISTANCE TOLERANCE (high R) (float %) 10000000.000 ; TARGET RESISTANCE (Ohms) 1000.000000000 ; TARGET RESISTANCE TOLERANCE (float %) 0.001 ; RAMP DOWN (V) 0.200 ; NUM CONSEC HITS (low R) 3 ; NUM CONSEC HITS (low-med R) 4 ;  NUM CONSEC HITS (med-high R) 6 ; NUM CONSEC HITS (high R) 100000 ; NUM CONSEC NDR (low R) 3 ; NUM CONSEC HITS (low-med R) 4 ; NUM CONSEC HITS (med-high R) 6 ; NUM CONSEC NDR (high R) 10000000 ; LOW/LOW-MED SWITCH RESISTANCE (ohms) 75.000000000 ; LOW-MED/MED-HIGH SWITCH RESISTANCE (ohms) 200.000000000 ; MED-HIGH/HIGH SWITCH RESISTANCE (ohms) 400.000000000 ;  INTEGRATION TIME (PLC) 1 ; RAMPDOWN DWELL (msec/mV) 0001 ; TEMPERATURE (K) 298.0000 
 voltage,current,resistance 
+5.050000E-01,+1.143882E-03,441.479065
+5.050000E-01,+1.143781E-03,441.518097
+5.050000E-01,+1.143765E-03,441.524231
+5.055000E-01,+1.145011E-03,441.480408
+5.055000E-01,+1.144966E-03,441.497803
+5.055000E-01,+1.144951E-03,441.503571
+5.055000E-01,+1.144929E-03,441.512054
+5.055000E-01,+1.144941E-03,441.507446
+5.060000E-01,+1.145979E-03,441.543823
+5.060000E-01,+1.145933E-03,441.561554
+5.060000E-01,+1.145978E-03,441.544250
+5.060000E-01,+1.145914E-03,441.568909
+5.060000E-01,+1.145954E-03,441.553467
+5.065000E-01,+1.147007E-03,441.584076
+5.065000E-01,+1.147099E-03,441.548645
+5.065000E-01,+1.146993E-03,441.589447
+5.065000E-01,+1.146967E-03,441.599426
+5.065000E-01,+1.147043E-03,441.570221
+5.070000E-01,+1.148122E-03,441.590729
+5.070000E-01,+1.148112E-03,441.594574
+5.070000E-01,+1.148118E-03,441.592255
+5.070000E-01,+1.148172E-03,441.571503
+5.070000E-01,+1.148157E-03,441.577240
+5.075000E-01,+1.149151E-03,441.630371
+5.075000E-01,+1.149211E-03,441.607330
+5.075000E-01,+1.149186E-03,441.616913
+5.075000E-01,+1.149161E-03,441.626526
+5.075000E-01,+1.149091E-03,441.653412
+5.080000E-01,+1.150255E-03,441.641235
+5.080000E-01,+1.150170E-03,441.673859
+5.080000E-01,+1.150195E-03,441.664246
+5.080000E-01,+1.150234E-03,441.649261
+5.080000E-01,+1.150346E-03,441.606262
+5.085000E-01,+1.151375E-03,441.645905
+5.085000E-01,+1.151192E-03,441.716095
+5.085000E-01,+1.151340E-03,441.659332
+5.085000E-01,+1.151269E-03,441.686584
+5.085000E-01,+1.151289E-03,441.678894
+5.090000E-01,+1.152316E-03,441.719116
+5.090000E-01,+1.152439E-03,441.671967
+5.090000E-01,+1.152422E-03,441.678467
+5.090000E-01,+1.152443E-03,441.670441
+5.090000E-01,+1.152363E-03,441.701080
+5.095000E-01,+1.153497E-03,441.700287
+5.095000E-01,+1.153432E-03,441.725220
+5.095000E-01,+1.153588E-03,441.665466
+5.095000E-01,+1.153365E-03,441.750854
+5.095000E-01,+1.153563E-03,441.675018
+5.100000E-01,+1.154596E-03,441.712952
+5.100000E-01,+1.154623E-03,441.702606
+5.100000E-01,+1.154566E-03,441.724426
+5.100000E-01,+1.154627E-03,441.701111
+5.100000E-01,+1.154637E-03,441.697266
+5.105000E-01,+1.155662E-03,441.738159
+5.105000E-01,+1.155670E-03,441.735107
+5.105000E-01,+1.155751E-03,441.704163
+5.105000E-01,+1.155701E-03,441.723267
+5.105000E-01,+1.155666E-03,441.736664
+5.110000E-01,+1.156800E-03,441.735809
+5.110000E-01,+1.156780E-03,441.743408
+5.110000E-01,+1.156729E-03,441.762939
+5.110000E-01,+1.156745E-03,441.756805
+5.110000E-01,+1.156720E-03,441.766357
+5.115000E-01,+1.157930E-03,441.736481
+5.115000E-01,+1.157920E-03,441.740326
+5.115000E-01,+1.157904E-03,441.746399
+5.115000E-01,+1.157848E-03,441.767761
+5.115000E-01,+1.157889E-03,441.752136
+5.120000E-01,+1.158938E-03,441.783783
+5.120000E-01,+1.158978E-03,441.768555
+5.120000E-01,+1.158983E-03,441.766632
+5.120000E-01,+1.158898E-03,441.799042
+5.120000E-01,+1.158923E-03,441.789490
+5.125000E-01,+1.159987E-03,441.815369
+5.125000E-01,+1.159932E-03,441.836273
+5.125000E-01,+1.159956E-03,441.827148
+5.125000E-01,+1.159992E-03,441.813446
+5.125000E-01,+1.159915E-03,441.842773
+5.130000E-01,+1.161030E-03,441.849060
+5.130000E-01,+1.161035E-03,441.847137
+5.130000E-01,+1.161035E-03,441.847137
+5.130000E-01,+1.161031E-03,441.848694
+5.130000E-01,+1.161051E-03,441.841064
+5.135000E-01,+1.162104E-03,441.870941
+5.135000E-01,+1.162099E-03,441.872864
+5.135000E-01,+1.162216E-03,441.828369
+5.135000E-01,+1.162211E-03,441.830261
+5.135000E-01,+1.162211E-03,441.830261
+5.140000E-01,+1.163320E-03,441.838867
+5.140000E-01,+1.163244E-03,441.867737
+5.140000E-01,+1.163320E-03,441.838867
+5.140000E-01,+1.163274E-03,441.856323
+5.140000E-01,+1.163290E-03,441.850281
+5.145000E-01,+1.164414E-03,441.853180
+5.145000E-01,+1.164434E-03,441.845581
+5.145000E-01,+1.164435E-03,441.845215
+5.145000E-01,+1.164385E-03,441.864166
+5.145000E-01,+1.164384E-03,441.864563
+5.150000E-01,+1.165453E-03,441.888245
+5.150000E-01,+1.165412E-03,441.903778
+5.150000E-01,+1.165494E-03,441.872711
+5.150000E-01,+1.165569E-03,441.844299
+5.150000E-01,+1.165513E-03,441.865509
+5.155000E-01,+1.166662E-03,441.858887
+5.155000E-01,+1.166719E-03,441.837280
+5.155000E-01,+1.166673E-03,441.854675
+5.155000E-01,+1.166658E-03,441.860382
+5.155000E-01,+1.166683E-03,441.850891
+5.160000E-01,+1.167747E-03,441.876526
+5.160000E-01,+1.167772E-03,441.867065
+5.160000E-01,+1.167823E-03,441.847778
+5.160000E-01,+1.167747E-03,441.876526
+5.160000E-01,+1.167717E-03,441.887848
+5.165000E-01,+1.168882E-03,441.875275
+5.165000E-01,+1.168836E-03,441.892670
+5.165000E-01,+1.168856E-03,441.885101
+5.165000E-01,+1.168835E-03,441.893066
+5.165000E-01,+1.168918E-03,441.861664
+5.170000E-01,+1.170072E-03,441.853180
+5.170000E-01,+1.170036E-03,441.866760
+5.170000E-01,+1.170112E-03,441.838043
+5.170000E-01,+1.170082E-03,441.849396
+5.170000E-01,+1.170057E-03,441.858826
+5.175000E-01,+1.171086E-03,441.897522
+5.175000E-01,+1.171141E-03,441.876740
+5.175000E-01,+1.171116E-03,441.886169
+5.175000E-01,+1.171096E-03,441.893738
+5.175000E-01,+1.171176E-03,441.863556
+5.180000E-01,+1.172245E-03,441.887146
+5.180000E-01,+1.172199E-03,441.904480
+5.180000E-01,+1.172163E-03,441.918091
+5.180000E-01,+1.172225E-03,441.894684
+5.180000E-01,+1.172229E-03,441.893219
+5.185000E-01,+1.173238E-03,441.939331
+5.185000E-01,+1.173264E-03,441.929535
+5.185000E-01,+1.173238E-03,441.939331
+5.185000E-01,+1.173259E-03,441.931427
+5.185000E-01,+1.173218E-03,441.946869
+5.190000E-01,+1.174267E-03,441.977844
+5.190000E-01,+1.174246E-03,441.985748
+5.190000E-01,+1.174347E-03,441.947723
+5.190000E-01,+1.174358E-03,441.943604
+5.190000E-01,+1.174353E-03,441.945496
+5.195000E-01,+1.175497E-03,441.940704
+5.195000E-01,+1.175558E-03,441.917786
+5.195000E-01,+1.175497E-03,441.940704
+5.195000E-01,+1.175549E-03,441.921143
+5.195000E-01,+1.175620E-03,441.894440
+5.200000E-01,+1.176652E-03,441.931824
+5.200000E-01,+1.176607E-03,441.948761
+5.200000E-01,+1.176571E-03,441.962250
+5.200000E-01,+1.176617E-03,441.944977
+5.200000E-01,+1.176521E-03,441.981079
+5.205000E-01,+1.177717E-03,441.956787
+5.205000E-01,+1.177676E-03,441.972137
+5.205000E-01,+1.177610E-03,441.996918
+5.205000E-01,+1.177682E-03,441.969910
+5.205000E-01,+1.177741E-03,441.947784
+5.210000E-01,+1.178790E-03,441.978668
+5.210000E-01,+1.178816E-03,441.968933
+5.210000E-01,+1.178770E-03,441.986176
+5.210000E-01,+1.178704E-03,442.010925
+5.210000E-01,+1.178775E-03,441.984283
+5.215000E-01,+1.179824E-03,442.015076
+5.215000E-01,+1.179834E-03,442.011322
+5.215000E-01,+1.179844E-03,442.007568
+5.215000E-01,+1.179829E-03,442.013184
+5.215000E-01,+1.179778E-03,442.032288
+5.220000E-01,+1.181015E-03,441.992676
+5.220000E-01,+1.180806E-03,442.070953
+5.220000E-01,+1.180978E-03,442.006531
+5.220000E-01,+1.180993E-03,442.000916
+5.220000E-01,+1.180994E-03,442.000580
+5.225000E-01,+1.182093E-03,442.012604
+5.225000E-01,+1.182007E-03,442.044769
+5.225000E-01,+1.182063E-03,442.023834
+5.225000E-01,+1.182068E-03,442.021973
+5.225000E-01,+1.181937E-03,442.070953
+5.230000E-01,+1.183146E-03,442.041809
+5.230000E-01,+1.183177E-03,442.030243
+5.230000E-01,+1.183121E-03,442.051147
+5.230000E-01,+1.183082E-03,442.065735
+5.230000E-01,+1.183082E-03,442.065735
+5.235000E-01,+1.184191E-03,442.073944
+5.235000E-01,+1.184120E-03,442.100464
+5.235000E-01,+1.184150E-03,442.089233
+5.235000E-01,+1.184246E-03,442.053375
+5.235000E-01,+1.184130E-03,442.096710
+5.240000E-01,+1.185042E-03,442.178436
+5.240000E-01,+1.185275E-03,442.091492
+5.240000E-01,+1.185187E-03,442.124298
+5.240000E-01,+1.185198E-03,442.120209
+5.240000E-01,+1.185269E-03,442.093719
+5.245000E-01,+1.186268E-03,442.142914
+5.245000E-01,+1.186434E-03,442.081085
+5.245000E-01,+1.186429E-03,442.082947
+5.245000E-01,+1.186546E-03,442.039307
+5.245000E-01,+1.186338E-03,442.116821
+5.250000E-01,+1.187433E-03,442.130188
+5.250000E-01,+1.187408E-03,442.139496
+5.250000E-01,+1.187418E-03,442.135773
+5.250000E-01,+1.187357E-03,442.158478
+5.250000E-01,+1.187428E-03,442.132050
+5.255000E-01,+1.188497E-03,442.155121
+5.255000E-01,+1.188430E-03,442.180023
+5.255000E-01,+1.188582E-03,442.123444
+5.255000E-01,+1.188477E-03,442.162506
+5.255000E-01,+1.188471E-03,442.164764
+5.260000E-01,+1.189570E-03,442.176636
+5.260000E-01,+1.189520E-03,442.195190
+5.260000E-01,+1.189551E-03,442.183685
+5.260000E-01,+1.189410E-03,442.236084
+5.260000E-01,+1.189489E-03,442.206696
+5.265000E-01,+1.190609E-03,442.210724
+5.265000E-01,+1.190665E-03,442.189941
+5.265000E-01,+1.190665E-03,442.189941
+5.265000E-01,+1.190644E-03,442.197723
+5.265000E-01,+1.190604E-03,442.212585
+5.270000E-01,+1.191781E-03,442.195343
+5.270000E-01,+1.191663E-03,442.239136
+5.270000E-01,+1.191658E-03,442.240997
+5.270000E-01,+1.191704E-03,442.223938
+5.270000E-01,+1.191703E-03,442.224274
+5.275000E-01,+1.192798E-03,442.237457
+5.275000E-01,+1.192929E-03,442.188904
+5.275000E-01,+1.192833E-03,442.224518
+5.275000E-01,+1.192843E-03,442.220795
+5.275000E-01,+1.192828E-03,442.226379
+5.280000E-01,+1.193887E-03,442.252930
+5.280000E-01,+1.193857E-03,442.264008
+5.280000E-01,+1.193918E-03,442.241394
+5.280000E-01,+1.193953E-03,442.228455
+5.280000E-01,+1.193897E-03,442.249207
+5.285000E-01,+1.195087E-03,442.227234
+5.285000E-01,+1.195002E-03,442.258698
+5.285000E-01,+1.195066E-03,442.234985
+5.285000E-01,+1.195067E-03,442.234650
+5.285000E-01,+1.195042E-03,442.243866
+5.290000E-01,+1.196019E-03,442.300659
+5.290000E-01,+1.196131E-03,442.259247
+5.290000E-01,+1.196091E-03,442.274048
+5.290000E-01,+1.196086E-03,442.275909
+5.290000E-01,+1.195959E-03,442.322815
+5.295000E-01,+1.197119E-03,442.311859
+5.295000E-01,+1.197134E-03,442.306335
+5.295000E-01,+1.197063E-03,442.332550
+5.295000E-01,+1.197120E-03,442.311523
+5.295000E-01,+1.197130E-03,442.307831
+5.300000E-01,+1.198164E-03,442.343445
+5.300000E-01,+1.198168E-03,442.341949
+5.300000E-01,+1.198198E-03,442.330902
+5.300000E-01,+1.198204E-03,442.328674
+5.300000E-01,+1.198193E-03,442.332733
+5.305000E-01,+1.199379E-03,442.312286
+5.305000E-01,+1.199232E-03,442.366516
+5.305000E-01,+1.199394E-03,442.306732
+5.305000E-01,+1.199267E-03,442.353577
+5.305000E-01,+1.199176E-03,442.387177
+5.310000E-01,+1.200442E-03,442.337097
+5.310000E-01,+1.200192E-03,442.429230
+5.310000E-01,+1.200195E-03,442.428101
+5.310000E-01,+1.200200E-03,442.426300
+5.310000E-01,+1.200316E-03,442.383514
+5.315000E-01,+1.201471E-03,442.374390
+5.315000E-01,+1.201395E-03,442.402374
+5.315000E-01,+1.201300E-03,442.437378
+5.315000E-01,+1.201284E-03,442.443237
+5.315000E-01,+1.201244E-03,442.457977
+5.315000E-01,+1.201244E-03,442.457977
+5.315000E-01,+1.201274E-03,442.446930
+5.315000E-01,+1.201305E-03,442.435516
+5.315000E-01,+1.201320E-03,442.429993
+5.315000E-01,+1.201299E-03,442.437714
+5.315000E-01,+1.201204E-03,442.472687
+5.315000E-01,+1.201229E-03,442.463470
+5.315000E-01,+1.201188E-03,442.478607
+5.315000E-01,+1.201194E-03,442.476379
+5.315000E-01,+1.201174E-03,442.483765
+5.320000E-01,+1.202428E-03,442.438141
+5.320000E-01,+1.202449E-03,442.430420
+5.320000E-01,+1.202398E-03,442.449188
+5.320000E-01,+1.202399E-03,442.448792
+5.320000E-01,+1.202408E-03,442.445496
+5.325000E-01,+1.203372E-03,442.506561
+5.325000E-01,+1.203513E-03,442.454742
+5.325000E-01,+1.203513E-03,442.454742
+5.325000E-01,+1.203351E-03,442.514313
+5.325000E-01,+1.203342E-03,442.517609
+5.330000E-01,+1.204511E-03,442.503204
+5.330000E-01,+1.204572E-03,442.480804
+5.330000E-01,+1.204445E-03,442.527466
+5.330000E-01,+1.204466E-03,442.519745
+5.330000E-01,+1.204379E-03,442.551697
+5.335000E-01,+1.205585E-03,442.523743
+5.335000E-01,+1.205530E-03,442.543915
+5.335000E-01,+1.205545E-03,442.538391
+5.335000E-01,+1.205661E-03,442.495819
+5.335000E-01,+1.205591E-03,442.521515
+5.340000E-01,+1.206559E-03,442.580902
+5.340000E-01,+1.206493E-03,442.605133
+5.340000E-01,+1.206512E-03,442.598145
+5.340000E-01,+1.206615E-03,442.560364
+5.340000E-01,+1.206513E-03,442.597778
+5.345000E-01,+1.207718E-03,442.570190
+5.345000E-01,+1.207657E-03,442.592529
+5.345000E-01,+1.207678E-03,442.584869
+5.345000E-01,+1.207774E-03,442.549683
+5.345000E-01,+1.207638E-03,442.599548
+5.350000E-01,+1.208787E-03,442.592468
+5.350000E-01,+1.208641E-03,442.645935
+5.350000E-01,+1.208752E-03,442.605286
+5.350000E-01,+1.208697E-03,442.625427
+5.350000E-01,+1.208636E-03,442.647766
+5.355000E-01,+1.209745E-03,442.655273
+5.355000E-01,+1.209711E-03,442.667725
+5.355000E-01,+1.209685E-03,442.677216
+5.355000E-01,+1.209747E-03,442.654510
+5.355000E-01,+1.209756E-03,442.651245
+5.360000E-01,+1.210829E-03,442.671936
+5.360000E-01,+1.210829E-03,442.671936
+5.360000E-01,+1.210835E-03,442.669769
+5.360000E-01,+1.210819E-03,442.675598
+5.360000E-01,+1.210961E-03,442.623657
+5.365000E-01,+1.212106E-03,442.618103
+5.365000E-01,+1.212054E-03,442.637054
+5.365000E-01,+1.212075E-03,442.629395
+5.365000E-01,+1.211928E-03,442.683105
+5.365000E-01,+1.212015E-03,442.651306
+5.370000E-01,+1.213108E-03,442.664642
+5.370000E-01,+1.213149E-03,442.649658
+5.370000E-01,+1.213042E-03,442.688721
+5.370000E-01,+1.213175E-03,442.640167
+5.370000E-01,+1.213180E-03,442.638336
+5.375000E-01,+1.214249E-03,442.660431
+5.375000E-01,+1.214273E-03,442.651642
+5.375000E-01,+1.214299E-03,442.642181
+5.375000E-01,+1.214330E-03,442.630890
+5.375000E-01,+1.214242E-03,442.662994
+5.380000E-01,+1.215313E-03,442.684296
+5.380000E-01,+1.215321E-03,442.681396
+5.380000E-01,+1.215253E-03,442.706146
+5.380000E-01,+1.215246E-03,442.708679
+5.380000E-01,+1.215221E-03,442.717804
+5.385000E-01,+1.216241E-03,442.757629
+5.385000E-01,+1.216276E-03,442.744934
+5.385000E-01,+1.216255E-03,442.752563
+5.385000E-01,+1.216428E-03,442.689575
+5.385000E-01,+1.216276E-03,442.744934
+5.390000E-01,+1.217400E-03,442.746826
+5.390000E-01,+1.217496E-03,442.711914
+5.390000E-01,+1.217390E-03,442.750488
+5.390000E-01,+1.217354E-03,442.763550
+5.390000E-01,+1.217516E-03,442.704620
+5.395000E-01,+1.218620E-03,442.713898
+5.395000E-01,+1.218620E-03,442.713898
+5.395000E-01,+1.218585E-03,442.726624
+5.395000E-01,+1.218549E-03,442.739685
+5.395000E-01,+1.218610E-03,442.717529
+5.395000E-01,+1.218580E-03,442.728455
+5.395000E-01,+1.218564E-03,442.734222
+5.395000E-01,+1.218448E-03,442.776367
+5.395000E-01,+1.218559E-03,442.736053
+5.395000E-01,+1.218605E-03,442.719360
+5.395000E-01,+1.218560E-03,442.735687
+5.395000E-01,+1.218494E-03,442.759644
+5.395000E-01,+1.218560E-03,442.735687
+5.395000E-01,+1.218550E-03,442.739319
+5.395000E-01,+1.218535E-03,442.744781
+5.400000E-01,+1.219684E-03,442.737640
+5.400000E-01,+1.219618E-03,442.761597
+5.400000E-01,+1.219613E-03,442.763428
+5.400000E-01,+1.219618E-03,442.761597
+5.400000E-01,+1.219579E-03,442.775757
+5.405000E-01,+1.220647E-03,442.798004
+5.405000E-01,+1.220652E-03,442.796173
+5.405000E-01,+1.220577E-03,442.823364
+5.405000E-01,+1.220612E-03,442.810699
+5.405000E-01,+1.220632E-03,442.803436
+5.410000E-01,+1.221726E-03,442.816162
+5.410000E-01,+1.221726E-03,442.816162
+5.410000E-01,+1.221696E-03,442.827026
+5.410000E-01,+1.221631E-03,442.850616
+5.410000E-01,+1.221711E-03,442.821564
+5.410000E-01,+1.221681E-03,442.832458
+5.410000E-01,+1.221616E-03,442.856018
+5.410000E-01,+1.221701E-03,442.825195
+5.410000E-01,+1.221665E-03,442.838287
+5.410000E-01,+1.221691E-03,442.828827
+5.410000E-01,+1.221701E-03,442.825195
+5.410000E-01,+1.221641E-03,442.846985
+5.410000E-01,+1.221606E-03,442.859650
+5.410000E-01,+1.221675E-03,442.834656
+5.410000E-01,+1.221595E-03,442.863647
+5.415000E-01,+1.222669E-03,442.883514
+5.415000E-01,+1.222664E-03,442.885345
+5.415000E-01,+1.222649E-03,442.890778
+5.415000E-01,+1.222664E-03,442.885345
+5.415000E-01,+1.222770E-03,442.846954
+5.420000E-01,+1.223834E-03,442.870514
+5.420000E-01,+1.223860E-03,442.861115
+5.420000E-01,+1.223879E-03,442.854218
+5.420000E-01,+1.223859E-03,442.861450
+5.420000E-01,+1.223728E-03,442.908905
+5.425000E-01,+1.224893E-03,442.895844
+5.425000E-01,+1.224863E-03,442.906708
+5.425000E-01,+1.225009E-03,442.853912
+5.425000E-01,+1.224933E-03,442.881409
+5.425000E-01,+1.224822E-03,442.921509
+5.430000E-01,+1.225897E-03,442.940948
+5.430000E-01,+1.225987E-03,442.908447
+5.430000E-01,+1.226012E-03,442.899384
+5.430000E-01,+1.225951E-03,442.921448
+5.430000E-01,+1.225947E-03,442.922852
+5.435000E-01,+1.227010E-03,442.946625
+5.435000E-01,+1.227031E-03,442.939056
+5.435000E-01,+1.227142E-03,442.898956
+5.435000E-01,+1.227313E-03,442.837280
+5.435000E-01,+1.227299E-03,442.842346
+5.440000E-01,+1.228297E-03,442.889648
+5.440000E-01,+1.228307E-03,442.886047
+5.440000E-01,+1.228221E-03,442.917053
+5.440000E-01,+1.228352E-03,442.869843
+5.440000E-01,+1.228291E-03,442.891815
+5.445000E-01,+1.229405E-03,442.897186
+5.445000E-01,+1.229371E-03,442.909485
+5.445000E-01,+1.229275E-03,442.944061
+5.445000E-01,+1.229426E-03,442.889648
+5.445000E-01,+1.229457E-03,442.878479
+5.450000E-01,+1.230505E-03,442.907623
+5.450000E-01,+1.230525E-03,442.900421
+5.450000E-01,+1.230475E-03,442.918396
+5.450000E-01,+1.230357E-03,442.960876
+5.450000E-01,+1.230490E-03,442.912994
+5.455000E-01,+1.231447E-03,442.974792
+5.455000E-01,+1.231408E-03,442.988831
+5.455000E-01,+1.231413E-03,442.987030
+5.455000E-01,+1.231392E-03,442.994568
+5.455000E-01,+1.231383E-03,442.997833
+5.460000E-01,+1.232467E-03,443.013885
+5.460000E-01,+1.232452E-03,443.019287
+5.460000E-01,+1.232482E-03,443.008484
+5.460000E-01,+1.232508E-03,442.999146
+5.460000E-01,+1.232446E-03,443.021423
+5.465000E-01,+1.233520E-03,443.041077
+5.465000E-01,+1.233632E-03,443.000854
+5.465000E-01,+1.233702E-03,442.975739
+5.465000E-01,+1.233495E-03,443.050079
+5.465000E-01,+1.233453E-03,443.065125
+5.470000E-01,+1.234659E-03,443.037292
+5.470000E-01,+1.234579E-03,443.066010
+5.470000E-01,+1.234569E-03,443.069611
+5.470000E-01,+1.234786E-03,442.991730
+5.470000E-01,+1.234816E-03,442.980957
+5.475000E-01,+1.235693E-03,443.071167
+5.475000E-01,+1.235755E-03,443.048920
+5.475000E-01,+1.235674E-03,443.077972
+5.475000E-01,+1.235770E-03,443.043579
+5.475000E-01,+1.235840E-03,443.018463
+5.480000E-01,+1.236833E-03,443.067047
+5.480000E-01,+1.236752E-03,443.096069
+5.480000E-01,+1.236732E-03,443.103271
+5.480000E-01,+1.236737E-03,443.101471
+5.480000E-01,+1.236772E-03,443.088898
+5.485000E-01,+1.237942E-03,443.074066
+5.485000E-01,+1.237902E-03,443.088409
+5.485000E-01,+1.237807E-03,443.122406
+5.485000E-01,+1.237711E-03,443.156738
+5.485000E-01,+1.237736E-03,443.147827
+5.490000E-01,+1.238780E-03,443.177979
+5.490000E-01,+1.238861E-03,443.149017
+5.490000E-01,+1.238789E-03,443.174774
+5.490000E-01,+1.238734E-03,443.194458
+5.490000E-01,+1.238658E-03,443.221649
+5.495000E-01,+1.239853E-03,443.197693
+5.495000E-01,+1.239787E-03,443.221283
+5.495000E-01,+1.239828E-03,443.206635
+5.495000E-01,+1.239794E-03,443.218811
+5.495000E-01,+1.239793E-03,443.219147
+5.500000E-01,+1.240963E-03,443.204193
+5.500000E-01,+1.240959E-03,443.205627
+5.500000E-01,+1.240902E-03,443.225983
+5.500000E-01,+1.240868E-03,443.238129
+5.500000E-01,+1.240827E-03,443.252777
+5.500000E-01,+1.240807E-03,443.259918
+5.500000E-01,+1.240877E-03,443.234924
+5.500000E-01,+1.240811E-03,443.258514
+5.500000E-01,+1.240787E-03,443.267059
+5.500000E-01,+1.240721E-03,443.290649
+5.500000E-01,+1.240656E-03,443.313873
+5.500000E-01,+1.240691E-03,443.301331
+5.500000E-01,+1.240655E-03,443.314240
+5.500000E-01,+1.240590E-03,443.337463
+5.500000E-01,+1.240620E-03,443.326721
+5.505000E-01,+1.241644E-03,443.363831
+5.505000E-01,+1.241685E-03,443.349182
+5.505000E-01,+1.241725E-03,443.334900
+5.505000E-01,+1.241689E-03,443.347778
+5.505000E-01,+1.241608E-03,443.376648
+5.510000E-01,+1.242698E-03,443.390076
+5.510000E-01,+1.242602E-03,443.424347
+5.510000E-01,+1.242572E-03,443.435089
+5.510000E-01,+1.242556E-03,443.440765
