DELAY (SEC) 0.000 ; RAMP (V) 0.0005 ; MAX VOLT (V) 3.00 ; RAMP RESISTANCE TOLERANCE (low R) (float %) 0.030 ; RAMP RESISTANCE TOLERANCE (low-med R) (float %) 0.040 ; RAMP RESISTANCE TOLERANCE (med-high R) (float %) 0.060 ; RAMP RESISTANCE TOLERANCE (high R) (float %) 10000000.000 ; TARGET RESISTANCE (Ohms) 1000.000000000 ; TARGET RESISTANCE TOLERANCE (float %) 0.001 ; RAMP DOWN (V) 0.200 ; NUM CONSEC HITS (low R) 3 ; NUM CONSEC HITS (low-med R) 4 ;  NUM CONSEC HITS (med-high R) 6 ; NUM CONSEC HITS (high R) 100000 ; NUM CONSEC NDR (low R) 3 ; NUM CONSEC HITS (low-med R) 4 ; NUM CONSEC HITS (med-high R) 6 ; NUM CONSEC NDR (high R) 10000000 ; LOW/LOW-MED SWITCH RESISTANCE (ohms) 75.000000000 ; LOW-MED/MED-HIGH SWITCH RESISTANCE (ohms) 200.000000000 ; MED-HIGH/HIGH SWITCH RESISTANCE (ohms) 400.000000000 ;  INTEGRATION TIME (PLC) 1 ; RAMPDOWN DWELL (msec/mV) 0001 ; TEMPERATURE (K) 298.0000 
 voltage,current,resistance 
+4.220000E-01,+1.009738E-03,417.930206
+4.220000E-01,+1.009718E-03,417.938446
+4.220000E-01,+1.009810E-03,417.900391
+4.220000E-01,+1.009764E-03,417.919403
+4.225000E-01,+1.010874E-03,417.955139
+4.225000E-01,+1.010894E-03,417.946930
+4.225000E-01,+1.010874E-03,417.955139
+4.225000E-01,+1.010909E-03,417.940704
+4.225000E-01,+1.010889E-03,417.948975
+4.230000E-01,+1.012049E-03,417.963959
+4.230000E-01,+1.012100E-03,417.942902
+4.230000E-01,+1.012104E-03,417.941254
+4.230000E-01,+1.012053E-03,417.962311
+4.230000E-01,+1.012060E-03,417.959442
+4.235000E-01,+1.013213E-03,417.977295
+4.235000E-01,+1.013204E-03,417.980988
+4.235000E-01,+1.013259E-03,417.958282
+4.235000E-01,+1.013209E-03,417.978912
+4.235000E-01,+1.013224E-03,417.972717
+4.240000E-01,+1.014439E-03,417.964996
+4.240000E-01,+1.014440E-03,417.964600
+4.240000E-01,+1.014495E-03,417.941925
+4.240000E-01,+1.014449E-03,417.960846
+4.240000E-01,+1.014434E-03,417.967041
+4.245000E-01,+1.015578E-03,417.988556
+4.245000E-01,+1.015604E-03,417.977844
+4.245000E-01,+1.015614E-03,417.973724
+4.245000E-01,+1.015594E-03,417.981964
+4.245000E-01,+1.015569E-03,417.992279
+4.250000E-01,+1.016809E-03,417.974274
+4.250000E-01,+1.016779E-03,417.986633
+4.250000E-01,+1.016748E-03,417.999359
+4.250000E-01,+1.016713E-03,418.013763
+4.250000E-01,+1.016683E-03,418.026093
+4.250000E-01,+1.016728E-03,418.007568
+4.250000E-01,+1.016662E-03,418.034729
+4.250000E-01,+1.016673E-03,418.030182
+4.250000E-01,+1.016738E-03,418.003479
+4.250000E-01,+1.016708E-03,418.015808
+4.250000E-01,+1.016688E-03,418.024048
+4.250000E-01,+1.016648E-03,418.040466
+4.250000E-01,+1.016753E-03,417.997284
+4.250000E-01,+1.016804E-03,417.976318
+4.250000E-01,+1.016793E-03,417.980865
+4.255000E-01,+1.017989E-03,417.980957
+4.255000E-01,+1.017924E-03,418.007629
+4.255000E-01,+1.017914E-03,418.011719
+4.255000E-01,+1.017923E-03,418.008057
+4.255000E-01,+1.017974E-03,417.987122
+4.260000E-01,+1.019103E-03,418.014679
+4.260000E-01,+1.019087E-03,418.021210
+4.260000E-01,+1.019078E-03,418.024933
+4.260000E-01,+1.019072E-03,418.027374
+4.260000E-01,+1.019108E-03,418.012604
+4.260000E-01,+1.019088E-03,418.020844
+4.260000E-01,+1.019078E-03,418.024933
+4.260000E-01,+1.019067E-03,418.029419
+4.260000E-01,+1.019109E-03,418.012177
+4.260000E-01,+1.019129E-03,418.004028
+4.260000E-01,+1.019078E-03,418.024933
+4.260000E-01,+1.019078E-03,418.024933
+4.260000E-01,+1.019048E-03,418.037201
+4.260000E-01,+1.019083E-03,418.022888
+4.260000E-01,+1.019154E-03,417.993744
+4.265000E-01,+1.020364E-03,417.988098
+4.265000E-01,+1.020384E-03,417.979889
+4.265000E-01,+1.020379E-03,417.981934
+4.265000E-01,+1.020374E-03,417.983978
+4.265000E-01,+1.020328E-03,418.002808
+4.270000E-01,+1.021569E-03,417.984467
+4.270000E-01,+1.021559E-03,417.988556
+4.270000E-01,+1.021569E-03,417.984467
+4.270000E-01,+1.021564E-03,417.986511
+4.270000E-01,+1.021579E-03,417.980377
+4.275000E-01,+1.022714E-03,418.005463
+4.275000E-01,+1.022669E-03,418.023804
+4.275000E-01,+1.022683E-03,418.018097
+4.275000E-01,+1.022698E-03,418.011963
+4.275000E-01,+1.022648E-03,418.032440
+4.280000E-01,+1.023838E-03,418.034912
+4.280000E-01,+1.023844E-03,418.032440
+4.280000E-01,+1.023874E-03,418.020172
+4.280000E-01,+1.023828E-03,418.038940
+4.280000E-01,+1.023844E-03,418.032440
+4.285000E-01,+1.024988E-03,418.053680
+4.285000E-01,+1.025068E-03,418.021057
+4.285000E-01,+1.024963E-03,418.063873
+4.285000E-01,+1.024911E-03,418.085114
+4.285000E-01,+1.025039E-03,418.032867
+4.290000E-01,+1.026304E-03,418.004791
+4.290000E-01,+1.026320E-03,417.998260
+4.290000E-01,+1.026344E-03,417.988495
+4.290000E-01,+1.026370E-03,417.977936
+4.290000E-01,+1.026324E-03,417.996643
+4.295000E-01,+1.027449E-03,418.025604
+4.295000E-01,+1.027393E-03,418.048401
+4.295000E-01,+1.027449E-03,418.025604
+4.295000E-01,+1.027408E-03,418.042297
+4.295000E-01,+1.027418E-03,418.038269
+4.300000E-01,+1.028613E-03,418.038696
+4.300000E-01,+1.028618E-03,418.036652
+4.300000E-01,+1.028679E-03,418.011871
+4.300000E-01,+1.028633E-03,418.030548
+4.300000E-01,+1.028578E-03,418.052887
+4.305000E-01,+1.029737E-03,418.067932
+4.305000E-01,+1.029768E-03,418.055328
+4.305000E-01,+1.029762E-03,418.057770
+4.305000E-01,+1.029763E-03,418.057343
+4.305000E-01,+1.029788E-03,418.047180
+4.310000E-01,+1.030958E-03,418.057739
+4.310000E-01,+1.030948E-03,418.061798
+4.310000E-01,+1.030973E-03,418.051666
+4.310000E-01,+1.031028E-03,418.029388
+4.310000E-01,+1.030988E-03,418.045624
+4.315000E-01,+1.032188E-03,418.044006
+4.315000E-01,+1.032184E-03,418.045624
+4.315000E-01,+1.032129E-03,418.067871
+4.315000E-01,+1.032148E-03,418.060181
+4.315000E-01,+1.032148E-03,418.060181
+4.320000E-01,+1.033298E-03,418.078827
+4.320000E-01,+1.033353E-03,418.056549
+4.320000E-01,+1.033287E-03,418.083252
+4.320000E-01,+1.033323E-03,418.068695
+4.320000E-01,+1.033338E-03,418.062622
+4.325000E-01,+1.034503E-03,418.075165
+4.325000E-01,+1.034497E-03,418.077576
+4.325000E-01,+1.034518E-03,418.069092
+4.325000E-01,+1.034543E-03,418.058990
+4.325000E-01,+1.034533E-03,418.063019
+4.330000E-01,+1.035657E-03,418.092072
+4.330000E-01,+1.035739E-03,418.058990
+4.330000E-01,+1.035698E-03,418.075531
+4.330000E-01,+1.035683E-03,418.081604
+4.330000E-01,+1.035637E-03,418.100159
+4.335000E-01,+1.036772E-03,418.124695
+4.335000E-01,+1.036772E-03,418.124695
+4.335000E-01,+1.036751E-03,418.133179
+4.335000E-01,+1.036766E-03,418.127136
+4.335000E-01,+1.036771E-03,418.125122
+4.340000E-01,+1.038022E-03,418.102875
+4.340000E-01,+1.038032E-03,418.098846
+4.340000E-01,+1.038073E-03,418.082336
+4.340000E-01,+1.038038E-03,418.096405
+4.340000E-01,+1.038013E-03,418.106506
+4.345000E-01,+1.039303E-03,418.068634
+4.345000E-01,+1.039254E-03,418.088348
+4.345000E-01,+1.039198E-03,418.110901
+4.345000E-01,+1.039223E-03,418.100830
+4.345000E-01,+1.039258E-03,418.086761
+4.350000E-01,+1.040372E-03,418.119690
+4.350000E-01,+1.040412E-03,418.103607
+4.350000E-01,+1.040382E-03,418.115662
+4.350000E-01,+1.040413E-03,418.103180
+4.350000E-01,+1.040428E-03,418.097198
+4.355000E-01,+1.041613E-03,418.101501
+4.355000E-01,+1.041577E-03,418.115997
+4.355000E-01,+1.041608E-03,418.103516
+4.355000E-01,+1.041608E-03,418.103516
+4.355000E-01,+1.041608E-03,418.103516
+4.360000E-01,+1.042782E-03,418.112305
+4.360000E-01,+1.042767E-03,418.118347
+4.360000E-01,+1.042772E-03,418.116333
+4.360000E-01,+1.042798E-03,418.105865
+4.360000E-01,+1.042833E-03,418.091858
+4.365000E-01,+1.043982E-03,418.110687
+4.365000E-01,+1.044013E-03,418.098267
+4.365000E-01,+1.044074E-03,418.073853
+4.365000E-01,+1.044068E-03,418.076233
+4.365000E-01,+1.044078E-03,418.072205
+4.370000E-01,+1.045243E-03,418.084595
+4.370000E-01,+1.045157E-03,418.119019
+4.370000E-01,+1.045213E-03,418.096619
+4.370000E-01,+1.045162E-03,418.117004
+4.370000E-01,+1.045167E-03,418.115021
+4.375000E-01,+1.046311E-03,418.135712
+4.375000E-01,+1.046397E-03,418.101349
+4.375000E-01,+1.046337E-03,418.125336
+4.375000E-01,+1.046352E-03,418.119354
+4.375000E-01,+1.046302E-03,418.139313
+4.380000E-01,+1.047527E-03,418.127655
+4.380000E-01,+1.047603E-03,418.097321
+4.380000E-01,+1.047517E-03,418.131622
+4.380000E-01,+1.047472E-03,418.149597
+4.380000E-01,+1.047511E-03,418.134033
+4.385000E-01,+1.048632E-03,418.163849
+4.385000E-01,+1.048606E-03,418.174194
+4.385000E-01,+1.048672E-03,418.147888
+4.385000E-01,+1.048708E-03,418.133545
+4.385000E-01,+1.048748E-03,418.117584
+4.390000E-01,+1.049903E-03,418.133881
+4.390000E-01,+1.049948E-03,418.115936
+4.390000E-01,+1.049983E-03,418.102020
+4.390000E-01,+1.049892E-03,418.138245
+4.390000E-01,+1.049902E-03,418.134247
+4.395000E-01,+1.051138E-03,418.118256
+4.395000E-01,+1.051068E-03,418.146149
+4.395000E-01,+1.051041E-03,418.156891
+4.395000E-01,+1.051092E-03,418.136536
+4.395000E-01,+1.051102E-03,418.132599
+4.400000E-01,+1.052278E-03,418.140472
+4.400000E-01,+1.052318E-03,418.124542
+4.400000E-01,+1.052323E-03,418.122559
+4.400000E-01,+1.052267E-03,418.144806
+4.400000E-01,+1.052282E-03,418.138855
+4.405000E-01,+1.053457E-03,418.147095
+4.405000E-01,+1.053463E-03,418.144745
+4.405000E-01,+1.053472E-03,418.141113
+4.405000E-01,+1.053512E-03,418.125275
+4.405000E-01,+1.053497E-03,418.131226
+4.410000E-01,+1.054728E-03,418.117279
+4.410000E-01,+1.054657E-03,418.145416
+4.410000E-01,+1.054688E-03,418.133148
+4.410000E-01,+1.054698E-03,418.129181
+4.410000E-01,+1.054682E-03,418.135559
+4.415000E-01,+1.055928E-03,418.115662
+4.415000E-01,+1.056009E-03,418.083588
+4.415000E-01,+1.055938E-03,418.111694
+4.415000E-01,+1.056115E-03,418.041595
+4.415000E-01,+1.055958E-03,418.103760
+4.420000E-01,+1.057184E-03,418.091858
+4.420000E-01,+1.057158E-03,418.102112
+4.420000E-01,+1.057122E-03,418.116364
+4.420000E-01,+1.057078E-03,418.133759
+4.420000E-01,+1.057129E-03,418.113586
+4.425000E-01,+1.058370E-03,418.095764
+4.425000E-01,+1.058349E-03,418.104034
+4.425000E-01,+1.058212E-03,418.158173
+4.425000E-01,+1.058253E-03,418.141968
+4.425000E-01,+1.058262E-03,418.138428
+4.430000E-01,+1.059444E-03,418.143829
+4.430000E-01,+1.059427E-03,418.150543
+4.430000E-01,+1.059387E-03,418.166351
+4.430000E-01,+1.059311E-03,418.196350
+4.430000E-01,+1.059388E-03,418.165924
+4.430000E-01,+1.059382E-03,418.168335
+4.430000E-01,+1.059387E-03,418.166351
+4.430000E-01,+1.059403E-03,418.160065
+4.430000E-01,+1.059346E-03,418.182526
+4.430000E-01,+1.059387E-03,418.166351
+4.430000E-01,+1.059327E-03,418.190002
+4.430000E-01,+1.059438E-03,418.146210
+4.430000E-01,+1.059275E-03,418.210571
+4.430000E-01,+1.059372E-03,418.172272
+4.430000E-01,+1.059291E-03,418.204254
+4.435000E-01,+1.060532E-03,418.186340
+4.435000E-01,+1.060522E-03,418.190277
+4.435000E-01,+1.060522E-03,418.190277
+4.435000E-01,+1.060416E-03,418.232117
+4.435000E-01,+1.060436E-03,418.224213
+4.440000E-01,+1.061757E-03,418.174805
+4.440000E-01,+1.061767E-03,418.170837
+4.440000E-01,+1.061717E-03,418.190521
+4.440000E-01,+1.061757E-03,418.174805
+4.440000E-01,+1.061762E-03,418.172821
+4.445000E-01,+1.062921E-03,418.187225
+4.445000E-01,+1.062896E-03,418.197083
+4.445000E-01,+1.062897E-03,418.196655
+4.445000E-01,+1.062988E-03,418.160889
+4.445000E-01,+1.062952E-03,418.175049
+4.450000E-01,+1.064097E-03,418.194946
+4.450000E-01,+1.064152E-03,418.173340
+4.450000E-01,+1.064096E-03,418.195343
+4.450000E-01,+1.064147E-03,418.175293
+4.450000E-01,+1.064071E-03,418.205170
+4.455000E-01,+1.065262E-03,418.206970
+4.455000E-01,+1.065282E-03,418.199097
+4.455000E-01,+1.065246E-03,418.213257
+4.455000E-01,+1.065312E-03,418.187347
+4.455000E-01,+1.065256E-03,418.209351
+4.460000E-01,+1.066482E-03,418.197388
+4.460000E-01,+1.066446E-03,418.211548
+4.460000E-01,+1.066432E-03,418.217010
+4.460000E-01,+1.066447E-03,418.211121
+4.460000E-01,+1.066417E-03,418.222900
+4.465000E-01,+1.067707E-03,418.185913
+4.465000E-01,+1.067678E-03,418.197266
+4.465000E-01,+1.067672E-03,418.199585
+4.465000E-01,+1.067728E-03,418.177643
+4.465000E-01,+1.067733E-03,418.175690
+4.470000E-01,+1.068938E-03,418.172089
+4.470000E-01,+1.068903E-03,418.185730
+4.470000E-01,+1.068982E-03,418.154846
+4.470000E-01,+1.068933E-03,418.173981
+4.470000E-01,+1.068862E-03,418.201782
+4.475000E-01,+1.070027E-03,418.213745
+4.475000E-01,+1.070001E-03,418.223877
+4.475000E-01,+1.070052E-03,418.203949
+4.475000E-01,+1.070067E-03,418.198090
+4.475000E-01,+1.069971E-03,418.235626
+4.480000E-01,+1.071202E-03,418.221802
+4.480000E-01,+1.071146E-03,418.243652
+4.480000E-01,+1.071116E-03,418.255371
+4.480000E-01,+1.071161E-03,418.237793
+4.480000E-01,+1.071212E-03,418.217896
+4.485000E-01,+1.072332E-03,418.247314
+4.485000E-01,+1.072336E-03,418.245789
+4.485000E-01,+1.072301E-03,418.259460
+4.485000E-01,+1.072336E-03,418.245789
+4.485000E-01,+1.072412E-03,418.216125
+4.490000E-01,+1.073531E-03,418.245972
+4.490000E-01,+1.073556E-03,418.236206
+4.490000E-01,+1.073526E-03,418.247925
+4.490000E-01,+1.073591E-03,418.222595
+4.490000E-01,+1.073637E-03,418.204651
+4.495000E-01,+1.074827E-03,418.206818
+4.495000E-01,+1.074791E-03,418.220856
+4.495000E-01,+1.074767E-03,418.230194
+4.495000E-01,+1.074752E-03,418.236023
+4.495000E-01,+1.074640E-03,418.279633
+4.495000E-01,+1.074662E-03,418.271057
+4.495000E-01,+1.074706E-03,418.253937
+4.495000E-01,+1.074716E-03,418.250031
+4.495000E-01,+1.074666E-03,418.269470
+4.495000E-01,+1.074787E-03,418.222412
+4.495000E-01,+1.074731E-03,418.244202
+4.495000E-01,+1.074686E-03,418.261719
+4.495000E-01,+1.074776E-03,418.226654
+4.495000E-01,+1.074797E-03,418.218506
+4.495000E-01,+1.074741E-03,418.240295
+4.500000E-01,+1.075906E-03,418.252136
+4.500000E-01,+1.075952E-03,418.234283
+4.500000E-01,+1.075906E-03,418.252136
+4.500000E-01,+1.075906E-03,418.252136
