time,volt,curr,res,rj,smrj,rate,power
241286,0.4005,0.001013328,395.23236099999997,0.44473299999998517,0.3992054544353513,0.0001063289396535375,4.1177498554115693e-07
241377,0.401,0.0010146789999999999,395.198883,0.41125500000003967,0.41575857994533594,0.00010587595785018235,4.2834923377086967e-07
241467,0.401,0.00101483,395.14007599999997,0.3524479999999812,0.43225426543307743,0.00010546070287390678,4.44735264034235e-07
241556,0.401,0.001014689,395.194977,0.4073490000000106,0.44857956349423433,0.00010508208912233293,4.6089600409959214e-07
241652,0.401,0.00101477,395.163422,0.3757940000000417,0.46621737920326267,0.00010470940101706685,4.782041844323155e-07
241741,0.401,0.001014654,395.208618,0.4209900000000175,0.4824934121342746,0.00010439698890679319,4.940916094775095e-07
241834,0.4015,0.001015531,395.35965,0.572022000000004,0.49932563324767093,0.0001041045634062201,5.104473426840182e-07
241929,0.4015,0.001015174,395.498688,0.7110600000000318,0.5162677707583886,0.00010384175447866414,5.268288457670702e-07
242018,0.4015,0.001015118,395.520508,0.7328800000000228,0.5317243098630954,0.00010362846590698586,5.417320368575619e-07
242107,0.4015,0.0010152030000000001,395.487396,0.6997680000000059,0.546728131357612,0.00010344702569247358,5.562011370606272e-07
242196,0.4015,0.001015315,395.443787,0.6561590000000024,0.5611442839057565,0.00010329743383512734,5.701966635526749e-07
242301,0.402,0.001016866,395.332367,0.5447389999999928,0.5772716852854385,0.00010316190039374814,5.861526032724864e-07
242391,0.402,0.001016505,395.472748,0.6851200000000404,0.5903816150637715,0.00010308101094984559,5.992533427866605e-07
242479,0.402,0.00101651,395.470795,0.6831670000000258,0.6024586565233615,0.00010303340955959717,6.114544343796756e-07
242568,0.402,0.001016601,395.435394,0.6477659999999901,0.6138813916408461,0.00010301693667827072,6.230478923264334e-07
242664,0.402,0.00101608,395.638123,0.8504950000000235,0.6252242171872389,0.00010303487243304682,6.346980193141926e-07
242757,0.4025,0.001017286,395.660614,0.8729860000000258,0.6356792129686587,0.00010308758405288461,6.451690043825473e-07
242852,0.4025,0.00101716,395.709625,0.921997000000033,0.6451992313894206,0.00010317733454940424,6.551272287533076e-07
242953,0.4025,0.0010169839999999999,395.778107,0.9904789999999934,0.6548330910608801,0.00010331255087735717,6.652337161961076e-07
243042,0.4025,0.001017296,395.65673799999996,0.8691099999999778,0.6622018418867567,0.00010346569733644302,6.736297111841487e-07
243131,0.4025,0.0010170939999999999,395.735291,0.9476630000000341,0.6683699337905434,0.00010365069215269495,6.81471772800053e-07
243222,0.403,0.0010187430000000001,395.58551,0.7978820000000155,0.6743735161847365,0.00010387277409462321,6.888227746725593e-07
243315,0.403,0.0010194339999999998,395.317413,0.529785000000004,0.6797889811698966,0.00010413413849148083,6.955650929673752e-07
243404,0.403,0.0010191269999999999,395.43649300000004,0.6488650000000575,0.6840859456921903,0.00010441682545948918,7.012683866212059e-07
243493,0.403,0.001019082,395.45391800000004,0.6662900000000604,0.6876896379056009,0.00010473136078466359,7.063806513576553e-07
243596,0.403,0.0010190960000000002,395.448517,0.6608889999999974,0.6911153355459057,0.00010513513074824536,7.117917904964292e-07
