time,volt,curr,res,rj,smrj,rate,power
165208,0.371,0.0010067960000000001,368.495697,0.0,0.18507028320398694,1.0178748874601907e-05,1.8775525793831034e-07
165314,0.3715,0.001007659,368.6763,0.18060300000001916,0.18570706426468514,1.0163511572592658e-05,1.8848648397133968e-07
165403,0.3715,0.001007675,368.67044100000004,0.17474400000003243,0.18624062619903653,1.0150775834267037e-05,1.8910047064856675e-07
165492,0.3715,0.001007664,368.674469,0.17877199999998084,0.186773160387683,1.0138092898442753e-05,1.8971448864410082e-07
165581,0.3715,0.001007705,368.659454,0.1637569999999755,0.18730465350412395,1.0125462765119807e-05,1.9032853922919794e-07
165670,0.3715,0.001007771,368.635315,0.13961799999998448,0.18783510488351796,1.01128854342982e-05,1.909426239542392e-07
165767,0.372,0.00100949,368.50293,0.007232999999985168,0.18841206000959662,1.0099237692142113e-05,1.9161194867401745e-07
165856,0.372,0.001009403,368.534668,0.03897100000000364,0.18894036172557224,1.0086770712615437e-05,1.9222611195971742e-07
165945,0.372,0.0010095,368.49926800000003,0.0035710000000221953,0.18946765104556745,1.0074356535590102e-05,1.9284031535319877e-07
166041,0.372,0.001009621,368.455109,-0.040588000000013835,0.19003529099356656,1.0061025157949324e-05,1.9350287158242853e-07
166136,0.372,0.001009631,368.451477,-0.04421999999999571,0.19059588725347124,1.0047893127388117e-05,1.9415857013997094e-07
166227,0.3725,0.001010276,368.711121,0.21542399999998452,0.19113183995839234,1.0035370439979145e-05,1.9478669855719654e-07
166316,0.3725,0.001010165,368.751648,0.25595099999998183,0.19165504482898804,1.0023176372257142e-05,1.9540105456015845e-07
166419,0.3725,0.001010155,368.75531,0.25961300000000165,0.1922593766251112,1.0009130051379175e-05,1.961120847344056e-07
166509,0.3725,0.001010115,368.769897,0.27420000000000755,0.19278642107158603,9.99691446254979e-06,1.9673339616901364e-07
166597,0.3725,0.001010039,368.797638,0.30194099999999935,0.19330085923476964,9.985022540464751e-06,1.973409144182338e-07
166688,0.3725,0.0010102260000000001,368.729401,0.2337039999999888,0.1938319252946251,9.972779504328804e-06,1.9796915042769357e-07
166785,0.3725,0.0010101539999999999,368.755646,0.259949000000006,0.19439701286997882,9.959790016912924e-06,1.9863880775679897e-07
166876,0.3725,0.00101025,368.720642,0.22494499999999107,0.19492623923028402,9.947661025113917e-06,1.9926703412990804e-07
166967,0.3725,0.001010337,368.688843,0.19314600000001292,0.1954546130656342,9.93558723562694e-06,1.9989524456449387e-07
167057,0.3725,0.0010102960000000002,368.703796,0.20809900000000425,0.19597636917601544,9.923700420862194e-06,2.0051652961002893e-07
167151,0.373,0.001012233,368.492249,-0.00344799999999168,0.1965204850678893,9.91134295200472e-06,2.0116539844079412e-07
167240,0.373,0.001012288,368.472198,-0.023499000000015258,0.19703490414252345,9.899697081038188e-06,2.0177972173894288e-07
167329,0.373,0.001012061,368.55484,0.05914300000000594,0.1975486158178817,9.888104012572988e-06,2.0239401027763193e-07
167418,0.373,0.001012106,368.538483,0.04278599999997823,0.1980616484702693,9.87656374660913e-06,2.0300825905575298e-07
167513,0.373,0.001012122,368.532623,0.03692599999999402,0.19860855327205917,9.864303747257697e-06,2.036638681698752e-07
167604,0.3735,0.0010129030000000001,368.742096,0.2463989999999967,0.19913177590773973,9.852616373954922e-06,2.042918191808454e-07
167693,0.3735,0.0010129689999999998,368.71810899999997,0.22241199999996297,0.1996429177615241,9.841239261787337e-06,2.0490591390107373e-07
167781,0.3735,0.0010129989999999999,368.707184,0.2114869999999769,0.20014779034048438,9.830041898245341e-06,2.055130509210923e-07
167876,0.3735,0.0010130389999999999,368.692596,0.1968989999999735,0.20069228167805792,9.818011780759663e-06,2.0616841425873245e-07
167965,0.3735,0.001013105,368.668579,0.17288200000001552,0.20120191478914703,9.806796042528752e-06,2.0678231872422518e-07
168057,0.374,0.001014865,368.52194199999997,0.026244999999960328,0.20172829840883633,9.795257747994148e-06,2.0741684739407886e-07
168153,0.374,0.00101486,368.523743,0.028046000000017557,0.20227716483637737,9.783277943734432e-06,2.080788922431895e-07
168248,0.374,0.001014834,368.533173,0.037475999999969645,0.20281997690585896,9.771483407664902e-06,2.0873397393347044e-07
168337,0.374,0.001014905,368.507385,0.011687999999992371,0.20332826929191936,9.760488372023853e-06,2.0934763075164588e-07
168426,0.374,0.001014845,368.529205,0.03350799999998344,0.20383640224754385,9.749546138884141e-06,2.099612545770235e-07
168517,0.3745,0.0010156710000000001,368.721802,0.2261050000000182,0.20435586676356424,9.738412608558105e-06,2.1058866612428855e-07
168611,0.3745,0.0010156219999999999,368.739532,0.24383499999999003,0.20489245546347803,9.72697000086509e-06,2.1123682458861547e-07
168700,0.3745,0.0010155610000000001,368.761688,0.26599099999998543,0.20540059365392024,9.71619032823512e-06,2.1185066735808815e-07
168788,0.3745,0.001015475,368.792938,0.29724099999998543,0.20590320503005036,9.705583691426948e-06,2.1245754333130023e-07
168877,0.3745,0.001015369,368.83145099999996,0.3357539999999517,0.20641181561441946,9.694909030513119e-06,2.130691244506569e-07
168974,0.3745,0.001015612,368.74316400000004,0.24746700000002875,0.2069666061081072,9.683334984773378e-06,2.137344543782365e-07
169064,0.3745,0.0010156569999999999,368.726868,0.23117100000001756,0.20748192700405668,9.672652275022745e-06,2.1435036046344862e-07
169154,0.3745,0.001015757,368.690552,0.1948550000000182,0.20799793625901256,9.66202356101265e-06,2.1496426758922717e-07
169258,0.3745,0.0010157319999999999,368.699646,0.20394899999996596,0.20859527325790123,9.649808739518344e-06,2.1567105305982811e-07
